"Datum und Vorlage";"Ergebnisse";"Schweiz";"Zürich";"Bern / Berne";"Luzern";"Uri";"Schwyz";"Obwalden";"Nidwalden";"Glarus";"Zug";"Fribourg / Freiburg";"Solothurn";"Basel-Stadt";"Basel-Landschaft";"Schaffhausen";"Appenzell Ausserrhoden";"Appenzell Innerrhoden";"St. Gallen";"Graubünden / Grigioni / Grischun";"Aargau";"Thurgau";"Ticino";"Vaud";"Valais / Wallis";"Neuchâtel";"Genève";"Jura"
"01.04.1990 Freie Aarelandschaft Biel-Solothurn";"Nein";1147459;222167;143558;61436;5176;20832;6953;9150;5087;23781;42496;48297;28225;37845;20312;9334;2667;65812;27123;77317;36816;33972;93500;41772;33910;37905;12016
"01.04.1990 Autobahnfreies Kononauer Amt";"Nein";1197701;242153;151333;65566;5240;21652;7344;9784;5336;26386;42315;49992;29131;39733;21555;9703;2597;68433;27819;82430;39041;34602;92365;42055;32410;37274;11452
"01.04.1990 Autobahnfreie Landschaft Murten-Yverdon";"Nein";1175356;226794;151826;63199;5310;21002;7160;9313;5306;24247;44423;49350;28712;38814;20889;9591;2692;66681;27770;80067;37554;33717;95473;42591;32977;37995;11903
"01.04.1990 Begrenzung des Strassenbaus";"Nein";1255197;245259;168374;68026;5902;22765;7888;10168;5981;25670;43735;55875;31536;43486;22181;10779;2946;74025;31139;85073;40653;34563;93116;43129;33587;37460;11881
"26.11.1989 Pro Tempo 130/100";"Nein";1836521;356518;313754;102481;11845;29217;8608;10788;11504;27348;45838;71873;63768;74280;24561;16882;4720;124370;50817;134080;58708;61968;93977;40045;30430;55398;12743
"26.11.1989 Schweiz ohne Armee";"Nein";1904476;323699;324078;101917;11869;32503;9916;11951;11418;27564;58735;75927;47132;63639;25158;15793;4716;117651;50024;144565;62137;65635;139841;69132;38471;57268;13737
"04.06.1989 Kleinbauern-Initiative";"Nein";773693;114167;101780;61654;4542;17586;5274;5467;3560;15664;29446;39656;14839;22329;13926;8058;3269;55557;22697;51023;31961;26354;47492;28916;15580;26585;6311
"04.12.1988 Begrenzung der Einwanderung";"Nein";1506492;257285;212192;76200;7328;24530;6911;8629;7718;23165;45395;55038;45515;59231;23608;12040;3825;87220;40013;90617;43895;50579;118241;97587;32175;62403;15152
"04.12.1988 Herabsetzung Arbeitszeit";"Nein";1475536;255959;223984;79442;7638;27414;7966;9777;9070;24132;42356;58145;37422;53477;21363;14301;4665;96982;39702;97994;51720;33271;100747;94333;26375;47890;9411
"04.12.1988 Gegen die Bodenspekulation";"Nein";1543705;265220;214770;74818;7729;28585;7401;9264;8888;24673;45619;60156;37653;59366;21910;12553;4383;93814;40787;103375;50710;51571;109894;111681;28390;57290;13205
"12.06.1988 Herabsetzung AHV-Rentenalter";"Nein";1153540;226940;177771;72403;6506;20554;6276;7236;7219;23250;29555;49380;33505;44545;19243;11829;3086;76471;29869;79309;40114;23422;65427;33766;21129;37842;6893
"12.06.1988 Koordinierte Verkehrspolitik";"Nein";955300;181125;128574;54078;3154;18006;4449;5082;5062;17198;31249;44999;20233;34757;16285;8285;2237;54425;18446;65423;29968;26081;70765;35278;23218;42996;13927
"06.12.1987 Rothenthurm-Initiative";"Nein";843555;151963;129784;46329;4940;18691;3789;5457;4548;13264;23652;36652;20176;25874;14144;7470;2361;51620;20102;64969;29756;26465;59873;38460;16754;20014;6448
"06.12.1987 Krankenversicherungsgesetz";"Nein";1418231;238880;242663;73937;7594;27524;6165;8963;8525;21795;45880;66076;40354;50754;22409;14603;4225;92467;32578;100557;45628;29498;105293;45958;31458;39738;14709
"06.12.1987 Bahn 2000";"Nein";860893;121556;191925;46809;3937;18247;3943;5000;4561;11299;30697;58050;21480;29529;10689;7665;2463;48773;13604;59927;25283;15198;58904;29218;14770;20314;7052
"05.04.1987 Initiativen mit Gegenentwurf";"Nein";627665;121340;89888;42844;4874;12921;2859;3891;3595;10320;14440;25919;11915;15887;10446;5543;1517;33825;14031;48803;24380;26629;36721;23505;12773;23203;5596
"05.04.1987 Rüstungsreferendum";"Nein";1046637;207129;151453;57175;6872;15674;4155;6528;5437;15871;25402;41521;28847;35226;18305;9059;2433;57559;23624;76108;35859;59382;64947;30056;20090;39773;8152
"05.04.1987 Ausländergesetz";"Nein";585460;115342;80013;36481;3712;10072;2406;2867;2380;7701;14735;22429;20703;20409;11366;3869;1048;27273;12428;34170;15261;35321;36777;16070;14152;31072;7403
"05.04.1987 Asylgesetz";"Nein";572330;117134;77481;33118;3654;8951;2329;2727;2240;7451;14669;21355;20976;20223;11107;3751;971;26982;12562;31158;14443;34380;37217;14980;14226;30853;7392
"07.12.1986 Besteuerung Schwerverkehr";"Nein";948612;156395;139846;50261;5717;21599;4400;5737;5112;14756;43080;39189;26784;32425;19685;8925;2402;56525;22216;65330;31596;24805;70160;33024;23111;36766;8766
"07.12.1986 Mieterschutz";"Nein";510490;85903;69860;27586;3687;16775;2925;3604;4033;9621;16675;22404;12150;18555;13043;6392;1497;33623;12611;42527;19325;11912;32297;21215;9175;10452;2643
"28.09.1986 Zuckerbeschluss";"Nein";887726;198354;125144;47159;5211;12621;3139;4467;5106;14354;17823;45359;35672;45568;18571;8670;1901;59049;19299;68892;25783;26143;35256;18848;15580;21789;7968
"28.09.1986 Berufsbildung und Umschulung";"Nein";1162238;216318;186227;68999;6708;18868;5255;6982;6763;19044;35935;50602;30651;46723;24345;12463;3286;80465;25189;88901;45345;27569;62862;32871;19689;27338;12840
"28.09.1986 Gegenentwurf zur Kulturinitiative";"Nein";670195;132359;104863;36837;3467;10925;2302;3277;3854;10212;17064;30589;17097;26397;13478;6525;1532;42755;12342;54679;22930;14705;41734;22757;12906;18139;6470
"28.09.1986 Kulturinitiative";"Nein";1048679;200430;173477;57369;6090;16837;4376;5914;6113;16552;31030;50340;26788;43008;21449;11027;2853;71655;21777;79966;41216;25047;55470;27941;16739;24198;11017
"16.03.1986 UNO-Beitritt";"Nein";1591150;282665;251936;91999;9720;28079;9469;10641;12458;24307;48478;66384;41157;51741;26088;14455;4501;103735;36563;119873;55930;45563;99668;53933;31824;60666;9317
"01.12.1985 Abschaffung der Vivisektion";"Nein";1099122;208935;151765;50091;7868;17736;4012;5368;4908;18426;36476;54371;45247;51573;20684;7930;2673;54316;23784;62158;32960;29773;90637;43405;25335;38303;10388
"22.09.1985 Neues Eherecht";"Nein";762619;147514;128367;44689;5078;17178;3738;4685;5748;11461;14819;35293;16832;25985;16883;8712;2226;55413;20992;72850;31254;15507;34974;22248;7352;10079;2742
"22.09.1985 Innovationsrisikogarantie";"Nein";917507;193087;144242;51923;4925;18659;4042;5544;7037;16137;18945;40102;23780;34926;19240;9743;2466;60918;20745;86687;36840;18661;42847;26392;9814;17164;2641
"22.09.1985 Koordination Schuljahresbeginn";"Nein";688459;188049;156294;8075;846;9377;598;696;6178;2299;4008;33467;18813;20815;18642;7276;1983;47611;3905;80303;35269;9755;15940;8885;2045;6274;1056
"09.06.1985 Selbstversorgung mit Brotgetreide";"Nein";592751;127339;99275;39628;3858;11161;3527;3597;3050;7963;14931;43820;16762;18628;14747;4835;1083;30674;12301;38352;20063;12306;21301;19813;7544;11874;4319
"09.06.1985 Neuverteilung Alkoholabgabe";"Nein";376135;63961;45127;25891;3029;8288;2167;2292;1954;4824;11419;34149;10568;10954;7213;3142;776;18244;6667;23710;12016;10306;25122;15975;8998;12793;6550
"09.06.1985 Kantonsanteil Stempelabgaben";"Nein";454560;82085;52816;28653;3715;8787;2548;2686;2430;5410;15318;38901;14279;13340;8505;3739;989;22115;9328;27347;14265;13657;30856;18398;10883;15901;7609
"09.06.1985 Recht auf Leben";"Nein";999077;260438;148636;38658;3860;11099;2680;3635;5579;12986;17978;62880;39476;40829;21826;8717;993;44490;17801;58456;27608;27626;65826;12898;21506;37668;4928
"10.03.1985 Verlängerung bezahlte Ferien";"Nein";918685;192265;125625;47754;5473;15094;4902;5397;5353;14550;22775;35439;28540;27987;18411;9984;2650;54253;23500;77168;31924;22744;44181;45898;16352;34805;5661
"10.03.1985 Ausbildungsbeiträge";"Nein";716717;135477;91854;31986;4735;11269;3213;3203;3144;8802;23017;30441;24468;23739;12515;5115;1443;30947;16689;55109;19014;33144;36559;40791;16644;42329;11070
"10.03.1985 Beiträge Gesundheitswesen";"Nein";644649;118119;79503;29903;4590;9896;2733;2829;2867;8533;19233;28373;22558;19312;12032;4474;1189;26730;13371;57180;17450;27107;35422;38798;16861;35020;10566
"10.03.1985 Beiträge Primarschulunterricht";"Nein";570221;95854;72618;27656;4272;9317;2586;2572;2434;6901;18233;25405;17995;16619;10030;3849;1161;22334;12673;48357;15325;23475;33561;38561;15448;32463;10522
"02.12.1984 Hilfe für Opfer von Gewaltverbrechen";"Nein";270878;34282;33946;13701;1755;5974;1335;1476;1090;4361;8457;10252;4222;7043;3944;2255;724;12472;6350;17857;5740;7063;26101;38861;8577;10104;2936
"02.12.1984 Radio- und Fernsehartikel";"Nein";455536;75785;68038;22667;3037;9827;2275;2522;1986;6191;12299;19618;9278;13368;8047;4230;1032;24819;11573;35401;12239;9581;29569;49302;9121;9672;4059
"02.12.1984 Mutterschutz-Initiative";"Nein";1288974;243199;195803;63952;7340;21587;6241;7197;6951;21638;30886;46386;38697;45121;25254;12200;2997;77923;35335;86402;38078;33581;77938;93435;24204;38010;8619
"23.09.1984 Umweltgerechte Energieversorgung";"Nein";916916;184083;140568;46963;5386;14297;3914;5386;5901;14690;21786;41989;19995;29202;17948;8737;2299;65619;23502;82070;31152;24692;51045;27879;15913;25824;6076
"23.09.1984 Zukunft ohne neue Atomkraftwerke";"Nein";931245;195433;144023;47395;5398;13884;3708;5266;5680;14927;21345;41388;17764;26342;18648;8821;2283;66162;23485;82923;31638;25662;53048;27957;16313;25797;5955
"20.05.1984 Gegen den Ausverkauf der Heimat";"Nein";874954;143494;102411;46947;4725;15519;3739;4678;5266;11896;27844;30349;25348;29690;12846;7300;2203;45281;21899;49053;23089;42947;73273;50479;33073;51041;10564
"20.05.1984 Banken-Initiative";"Nein";1258964;239134;159713;65374;6378;22910;5238;6732;7227;18211;34412;46972;37867;43964;20617;11525;3087;71517;27936;80800;36041;54546;89276;53662;38458;66136;11231
"26.02.1984 Zivildienst-Initiative";"Nein";1361482;235167;220617;74653;8630;24312;6818;9005;9618;20261;43724;54921;33249;41987;22583;13717;3959;91717;34141;101203;47449;47410;91844;44994;28828;40462;10213
"26.02.1984 Einführung Autobahnvignette";"Nein";1005051;166020;139795;44858;3805;17658;4108;4835;5420;14224;36339;36605;25798;36005;15079;7847;2014;52942;16413;72714;30507;25438;100491;41223;33675;57246;13992
"26.02.1984 Erhebung Schwerverkehrsabgae";"Nein";882756;129586;133032;43461;3525;18119;4792;5165;5478;13137;32732;32939;20086;29832;13699;8284;2173;51294;14512;67317;29372;16820;81666;40543;27770;45627;11795
"04.12.1983 Erleichterung Einbürgerungen";"Nein";793253;155254;137789;32611;4253;13593;3236;3957;4759;10561;20168;35682;22849;19972;14875;6319;1686;37692;15575;52031;21350;31892;47497;33647;16715;45133;4157
"04.12.1983 Bürgerrechtsregelung";"Nein";562557;114534;95487;26047;3397;10982;2614;2847;3348;7158;14482;26377;16102;13537;10630;4335;1328;24670;11231;35573;14525;23059;34205;28148;13377;21213;3351
"27.02.1983 Energieartikel";"Nein";626047;134656;83717;38740;4287;13923;3548;4765;4566;11084;14872;27955;21571;24866;15213;6688;1919;37999;15955;54771;22512;12060;26531;21502;7566;9886;4895
"27.02.1983 Neuregelung Treibstoffzölle";"Nein";609871;145534;85543;35990;3104;10663;3062;3747;3667;9692;14290;26856;19737;23066;16175;6974;1692;40502;11112;52208;22272;11692;22018;10874;7118;17784;4499
"28.11.1982 Gegenentwurf zur Preisüberwachungs-Initiative";"Nein";851006;177022;121850;38402;5736;13005;2849;3837;4780;11592;20064;33286;22442;22676;19530;7664;1645;43910;18175;51880;25690;36297;85333;22048;23287;30681;7325
"28.11.1982 Preisüberwachungs-Initiative";"Nein";530523;104769;80923;27135;3559;9766;2227;3260;2963;7878;12095;18109;11460;15901;12297;6426;1571;32840;14427;35776;22581;11209;50649;15549;11102;14157;1894
"06.06.1982 Ausländergesetz";"Nein";690268;150960;123917;34419;4493;11037;4160;3196;7643;9365;10881;29872;24170;22001;14297;6038;1091;35858;13397;44548;22297;27919;31193;14591;12062;27237;3626
"06.06.1982 Strafgesetzbuch";"Nein";501791;105735;81690;22945;3081;7010;2514;2068;4239;6478;8879;20773;21939;21144;10812;3520;496;21789;10039;32699;14806;20064;29900;12231;11215;20274;5451
"29.11.1981 Weiterführung Finanzordnung";"Nein";368508;72180;52354;23281;3050;8052;2187;1868;2420;6388;8758;17616;9161;12247;8381;4175;875;22182;7532;24234;12888;11318;20051;12231;8138;13224;3717
"14.06.1981 Konsumentenschutzartikel";"Nein";450994;88253;53599;28391;3138;10759;2818;3100;3144;7690;9168;26244;8602;11773;11607;5297;1391;29686;10914;33462;18900;10112;29920;17859;9497;13579;2091
"14.06.1981 Gleichstellung von Mann und Frau";"Nein";525885;98520;68473;33669;4649;12481;2544;3633;4652;8629;10262;37547;12333;13990;11918;6501;1724;39547;13224;41168;20801;14477;24373;17847;10304;10029;2590
"05.04.1981 Neue Ausländerpolitik";"Nein";1304153;250686;173006;68269;9127;20258;5656;7294;8815;19210;34124;44861;41125;43234;24910;10715;3200;75215;37309;83095;41217;59192;85790;55046;33282;62100;7417
"30.11.1980 Brotgetreideordnung";"Nein";581204;78262;84867;28010;3805;9159;2644;3077;2506;6265;19524;21480;15422;19985;8412;3342;1067;25768;13564;35341;15755;31356;50743;34892;19192;27067;19699
"30.11.1980 Alkoholeinnahmen";"Nein";459632;48831;56583;23165;3003;7792;2451;2396;1547;4296;17491;18265;9266;13424;6582;2341;727;16931;9470;28739;11809;24490;59934;28756;18073;23277;19993
"30.11.1980 Kantonsanteil Stempelabgaben";"Nein";514995;60944;64233;24981;3476;8220;2707;2686;1964;4816;19227;16150;11353;15763;8280;2717;905;20096;12066;31699;14219;26946;65286;29895;19264;26150;20952
"30.11.1980 Gurten- und Schutzhelmobligatorium";"Nein";791208;88961;106494;34617;4740;11691;4100;4281;3374;8141;28963;25444;12006;20831;10949;4630;1309;30329;16099;43010;20733;48714;94383;61119;28304;53804;24182
"02.03.1980 Neuordnung Landesversorgung";"Nein";181009;24819;20519;14529;1773;4472;887;894;917;2401;6073;8359;2838;4432;4111;1647;388;11496;8511;16278;6940;4141;18467;8484;2747;2353;2533
"02.03.1980 Trennung Kirche und Staat";"Nein";1052575;196602;141014;70382;7942;17441;5982;6227;7649;15972;27533;38808;28153;32370;20721;10312;3003;74179;40974;69914;39340;38269;70717;34770;16248;26536;11517
"20.05.1979 Atomgesetz";"Nein";444422;63366;55164;21440;3093;7493;2074;2291;1896;5369;12492;15432;20638;18480;8737;3156;912;20134;9344;24098;10405;27314;47940;14566;11091;29666;7831
"20.05.1979 Umsatz- und direkte Bundessteuer";"Nein";939533;186691;136198;45535;5238;15727;3786;5177;5641;11781;21574;36416;34342;31925;19415;8446;1706;51536;19580;68353;26887;31982;67672;23772;24962;44905;10286
"18.02.1979 Volksrechte und Atomsicherheit";"Nein";965927;202819;163214;50717;5824;14401;4042;5287;6395;13340;21269;42945;20806;27489;17293;9092;2203;58755;20831;87727;35241;31069;52076;28109;15172;24410;5401
"18.02.1979 Gegen Suchtmittelreklame";"Nein";1115116;210260;165005;58930;6565;18019;4452;6257;7783;15363;27704;46527;33233;40789;19387;8987;2378;61016;24235;81212;36836;39808;84060;36969;27323;42343;9675
"18.02.1979 Fuss- und Wanderwege";"Nein";424058;49995;51674;25753;2908;10829;2362;2802;2487;5024;14735;14953;6165;10085;7793;4323;1333;25482;12547;28621;12764;14807;52800;26943;16742;17164;2967
"18.02.1979 Stimmrecht für 18-Jährige";"Nein";964749;188981;158025;50433;6789;10020;4397;5972;5721;11092;24133;40678;28421;32410;18757;10117;2574;62716;25808;77284;32975;33089;54748;27525;17137;30864;4083
"03.12.1978 Berufsbildungsgesetz";"Nein";707746;115854;132180;30709;5567;11467;3047;3631;3972;7240;19983;27228;21992;23036;11571;5025;1324;34594;14588;45904;18803;28734;63158;27955;20948;29236;...
"03.12.1978 Sicherheitspolizei";"Nein";920312;153064;151181;41393;5951;13664;3819;4647;4881;10074;26396;34001;37406;36849;16001;6101;1590;42847;18320;55272;24459;28659;92261;39958;25909;45609;...
"03.12.1978 Tierschutzgesetz";"Nein";300045;42118;44405;15762;2258;6781;1566;1894;1244;3352;9857;12250;8285;8304;6196;1968;638;15458;6058;20280;9009;13696;24231;18688;7907;17840;...
"03.12.1978 Milchwirtschaftsbeschluss";"Nein";502405;84314;84808;17515;2727;6150;1385;2129;1710;4482;14899;21039;17032;16603;7737;3258;511;24793;9007;32669;13967;17485;49280;26445;15886;26574;...
"24.09.1978 Gründung des Kantons Jura";"Nein";281873;57112;82050;8501;1367;3279;603;1005;1557;2863;4228;12378;6976;9025;6024;3480;380;15300;5941;19566;9551;2651;12174;3643;6343;5876;...
"28.05.1978 12 autofreie Sonntage";"Nein";1191204;207239;188478;70256;8494;20403;6955;7396;8517;16448;33743;45646;35969;41901;20716;9382;2876;70089;29184;85289;39366;37874;84852;41626;29701;48804;...
"28.05.1978 Hochschulförderung";"Nein";1037020;178948;194742;61799;8052;19519;5963;6686;9527;13527;26927;42066;24155;33537;15642;11956;2885;74690;27153;80306;40043;24312;62756;29427;20850;21552;...
"28.05.1978 Schwangerschaftsabbruch";"Nein";1233149;234207;203596;69943;7172;20668;6297;6952;8598;14941;28526;47601;38621;40615;19549;10499;3017;68910;28088;81763;35954;36639;89748;43291;33496;54458;...
"28.05.1978 Zolltarifgesetz";"Nein";801167;119878;143655;46858;6322;14171;3825;4514;5600;10395;21663;36092;25367;28395;12000;6214;1526;46199;19297;59017;24595;32332;46933;30031;22497;33791;...
"28.05.1978 Zeitgesetz";"Nein";963862;169606;176252;61455;7887;19417;6553;6097;9640;13194;28419;39886;22427;26952;17440;10724;2920;62789;27509;75680;39948;26187;53491;29950;14547;14892;...
"26.02.1978 Konjunkturartikel";"Nein";542634;77420;80730;30315;3250;11245;2677;3119;3144;5805;29062;22902;14453;14820;8433;4841;1433;32402;13071;41819;18139;22306;45912;22963;15200;17173;...
"26.02.1978 Herabsetzung AHV-Alter";"Nein";1451220;280830;246381;75342;8841;22216;6586;7856;8917;17707;59803;57090;50698;47612;22787;13040;3563;88717;35155;99109;48282;37953;100634;41617;24572;45912;...
"26.02.1978 9. AHV-Revision";"Nein";625566;110451;103397;34251;3219;11841;2838;3605;4027;7681;33778;21701;12249;16993;9635;6953;1705;43616;12570;48473;23495;10013;43844;20076;15834;23321;...
"26.02.1978 Mitbestimmung im Nationalstrassenbau";"Nein";1104292;195279;173395;56386;6771;16647;4846;5893;6210;14117;46867;45627;34623;37165;18887;9228;2226;68479;29668;78648;37369;49232;68040;34770;24572;39347;...
"04.12.1977 Ausgleich des Bundeshaushaltes";"Nein";523125;90937;93276;22440;3211;8088;1704;2254;2443;5077;12372;23995;19592;21162;9114;3572;741;26066;12268;35533;14602;20122;34059;18071;15047;27379;...
"04.12.1977 Ziviler Ersatzdienst";"Nein";885868;179305;144810;46461;7113;15503;4218;5477;6335;10197;23038;34164;24815;27423;18750;8696;2183;59202;23623;57976;31923;24038;48843;30887;16704;34184;...
"04.12.1977 Politische Rechte";"Nein";552962;100313;91088;25570;3180;9294;2118;2210;3000;5978;12145;22211;20851;22369;10390;4401;1025;25786;11923;37474;17152;17909;36037;19278;15815;35445;...
"04.12.1977 Reichtumssteuer-Initiative";"Nein";800138;176116;117181;42561;5549;13544;4160;5298;4952;11339;18188;28878;24224;28331;15749;7622;1997;49197;21546;53744;28330;25278;43926;26930;14744;30754;...
"25.09.1977 Fristenlösungs-Initiative";"Nein";994930;143153;145900;80226;10391;24703;8218;8185;6032;16875;39155;47019;21823;26992;14386;9783;4376;88320;34007;80193;37843;37723;28546;54912;10325;15844;...
"25.09.1977 Unterschriftenzahl für Initiativen";"Nein";815488;148598;127251;39902;5194;13017;3850;3632;3807;8973;20017;32389;32209;30433;13613;5680;1403;43766;16207;57135;22547;27129;65530;27572;21234;44400;...
"25.09.1977 Unterschriftenzahl für Referenden";"Nein";798416;144783;120987;38645;4925;12949;3704;3458;3747;8411;19463;30785;30037;29073;13513;5374;1355;41455;15668;55064;21651;25819;68369;32356;20690;46135;...
"25.09.1977 Albatrosinitiative";"Nein";1157368;190684;183580;72276;7741;21431;6899;7434;5801;16556;35572;47819;28964;38768;19136;9212;3243;76255;28911;88733;40377;45771;76741;47362;24099;34003;...
"25.09.1977 Gegenentwurf zur Mieterschutzinitiative";"Nein";944806;167615;150798;49525;5369;13932;3706;4143;3915;12138;27213;37021;35742;31333;12359;6307;1550;50932;16603;61801;23995;36249;81084;30203;29721;51552;...
"25.09.1977 Mieterschutzinitiative";"Nein";1043798;193152;160305;63666;6829;22220;6736;7414;6390;14909;26571;44240;27523;37326;16267;9945;3334;73959;27493;83899;38212;35689;50159;40324;15059;32177;...
"12.06.1977 Steuerharmonisierung";"Nein";715072;103771;110167;42990;5331;15652;4710;5979;4503;13251;21190;38067;17515;21864;11361;7767;2063;44203;14950;48800;20564;21913;56552;29816;19887;32206;...
"12.06.1977 Umsatz- und direkte Bundessteuer";"Nein";1117044;204493;184349;61334;6034;19204;5553;6454;6108;15285;28376;57618;33573;36486;19435;11136;2502;71908;20024;76069;37319;30109;74624;27532;28002;53517;...
"13.03.1977 Neuordnung Staatsvertragsreferendum (Gegenentwurf)";"Nein";502825;91790;76862;27647;2785;9475;1908;2335;2362;6571;11088;19769;16371;15407;7542;3324;691;25365;9772;40470;14499;18413;41485;25773;11334;19787;...
"13.03.1977 Neuordnung Staatsvertragsreferendum (Initiative)";"Nein";1158376;214581;163496;51377;6597;15752;4006;4940;5421;12973;27113;40885;35670;37225;18470;8208;1920;60348;25662;87564;35097;54360;100162;56488;25841;64220;...
"13.03.1977 Beschränkung der Einbürgerungen";"Nein";1116188;203026;150689;52071;6302;14925;4280;4979;6035;13126;25470;37413;36919;35964;19563;8443;1996;59284;27853;84325;35402;46982;100707;58040;25838;56556;...
"13.03.1977 IV. Ueberfremdungsinitiative";"Nein";1182820;217912;157832;53986;6763;15809;4367;5352;6262;14193;26881;39585;39050;38074;21041;9089;2109;64366;29631;92280;37991;52538;107082;58548;26763;55316;...
"05.12.1976 40-Stunden-Woche";"Nein";1315822;228358;236577;62964;8651;19569;5675;6757;7810;16550;50456;46410;43845;42279;22693;11420;2918;77287;34045;83372;42453;40888;80202;79048;26144;39451;...
"05.12.1976 Preisüberwachung";"Nein";299367;47618;52746;16051;2064;6644;1709;1790;1816;3912;11160;10624;6549;9395;5057;3729;837;18059;7654;20842;11463;4950;21017;26325;4837;2519;...
"05.12.1976 Geld- und Kreditpolitik";"Nein";467253;66816;83736;24485;3168;9627;2194;2742;2376;5689;19738;20310;13483;15430;8492;4842;1262;28943;12203;34983;17358;9864;29650;36509;8160;5193;...
"26.09.1976 Haftpflichtversicherung für Motorfahrzeuge und Fahrräder";"Nein";939713;191144;131335;50003;7444;15848;3498;5037;5992;13016;19439;33999;38471;30197;20990;9785;2109;82816;24789;61475;34174;22726;59868;23772;15013;36773;...
"26.09.1976 Radio- und Fernsehartikel";"Nein";696039;152858;95275;32588;5184;11648;2008;3102;4203;8600;11167;27557;34266;26321;17028;7020;1146;58575;18442;44201;23502;17073;41049;12727;13120;27379;...
"13.06.1976 Neukonzeption Arbeitslosenversicherung";"Nein";402550;72001;64344;31243;3550;10521;3069;2958;2633;5331;10221;14082;5350;9675;6501;4499;1394;28579;14013;29142;16886;10632;27592;15399;6627;6308;...
"13.06.1976 IDA-Darlehen";"Nein";713987;140984;122177;44709;5393;12869;4317;4659;4648;9928;14827;28721;18172;22847;17176;7146;1698;47598;20646;50214;26582;17199;41555;20354;13119;16449;...
"13.06.1976 Raumplanungsgesetz";"Nein";654233;101544;106490;44004;5516;14004;5076;5026;4327;9449;16445;24630;9425;16948;14945;7504;1793;41148;22604;47703;25706;17201;50399;29496;12205;20645;...
"21.03.1976 Steuerinitiative";"Nein";819830;140166;124864;44508;7136;16060;3900;5584;6836;13348;22936;32030;26985;27554;15944;8552;2458;47889;20276;52962;31125;27113;56232;34581;20511;30280;...
"21.03.1976 Gegenentwurf zur Mitbestimmungsinitiative";"Nein";974695;180816;158251;52847;8201;15567;4200;5373;6106;12642;27905;42195;37718;32804;15897;7384;2116;55334;21105;63666;29761;33717;67780;34902;26703;31705;...
"21.03.1976 Mitbestimmung der Arbeitnehmer";"Nein";966140;197812;156872;51989;5944;17060;4208;5662;6629;13277;26165;37332;34026;31243;17973;9782;2559;61740;25145;64872;36000;24784;57695;31308;19763;26300;...
"07.12.1975 Ein-/Ausfuhr Landwirtschaftsprodukte";"Nein";541489;142218;89249;22517;3762;8161;1504;2655;2993;6302;10422;25734;22681;21163;13252;5331;782;30821;10588;44602;17366;9475;17773;14120;8059;9959;...
"07.12.1975 Wasserwirtschaft";"Nein";249043;39686;39487;15189;2282;7683;1244;1650;1106;2596;8580;12170;4393;6185;5554;2816;657;16787;9345;24239;11007;2460;5981;19045;3258;5643;...
"07.12.1975 Niederlassungsfreiheit und Unterstützungsregelung";"Nein";271563;62312;41241;14675;2548;7128;1401;1600;1327;2889;8539;14442;5725;6881;6914;3153;700;18025;7090;28160;12079;2499;6598;11214;3065;1358;...
"08.06.1975 Erschwerung Ausgabenbeschlüsse";"Nein";323511;50957;52055;17958;3033;6554;1382;1416;1436;3697;7470;16212;9750;10616;6908;2420;429;17070;6959;25095;10697;11558;21175;9175;10525;18964;...
"08.06.1975 Erhöhung Steuereinnahmen";"Nein";593041;108007;92408;29974;4560;11524;2367;2870;2621;7893;12404;27617;21028;21222;16080;4988;879;39805;12457;49110;25103;14978;30963;13953;13476;26754;...
"08.06.1975 Generalzolltarif";"Nein";694252;137014;109238;32399;4670;12056;2202;3356;2844;9578;15015;31964;26698;25481;15804;5061;884;43900;13180;53952;24670;18554;38423;14548;16840;35921;...
"08.06.1975 Finanzierung der Nationalstrassen";"Nein";627980;128137;99635;30377;4652;11846;2265;2923;2731;8508;13041;29245;20822;21531;15423;5020;930;39592;12369;49371;23519;15709;33293;13939;14927;28175;...
"08.06.1975 Schutz der Währung";"Nein";195219;30071;31341;13757;2272;5705;1095;1045;1037;2575;4368;11282;4720;6536;5469;1764;317;12004;4538;18780;7747;6602;9873;6869;4080;1372;...
"02.03.1975 Konjunkturartikel";"Nein";485844;76879;61781;36546;4098;10026;2584;3528;3001;6428;12289;18893;9529;13862;16271;5329;1315;32864;12818;38129;21389;9988;33831;21429;10127;22910;...
"08.12.1974 Soziale Krankenversicherung (Gegenentwurf)";"Nein";883179;145004;176331;46117;5539;13898;3190;4175;4787;9819;22157;37060;25866;27324;11462;7517;1588;47232;16243;58504;27837;30392;61078;31831;28573;39655;...
"08.12.1974 Soziale Krankenversicherung (Initiative)";"Nein";1010103;195110;176896;55865;7943;17143;4853;6264;5955;13606;22883;39361;30497;34243;19849;9848;2529;68199;25179;69299;37045;24921;58857;29385;19983;34390;...
"08.12.1974 Erschwerung Ausgabenbeschlüsse";"Nein";460236;57023;86565;30830;3800;9446;2677;2565;2971;5014;10752;20719;10226;11061;6801;3957;1186;24926;10427;31898;15252;22253;31118;19424;14372;24973;...
"08.12.1974 Verbesserung Bundeshaushalt";"Nein";783894;132796;146560;40840;4877;13101;3184;4016;3999;10117;18993;33849;25756;27584;11612;6288;1616;48128;14404;57036;27021;22962;46987;25858;22058;34252;...
"20.10.1974 Gegen die Überfremdung";"Nein";1691632;313405;238904;74385;7895;20547;5855;7118;9448;19782;46851;58229;59367;61709;23471;12273;2850;94562;42605;111364;50991;73626;150140;55907;50723;99625;...
