"Datum und Vorlage";"Ergebnisse";"Schweiz";"Zürich";"Bern / Berne";"Luzern";"Uri";"Schwyz";"Obwalden";"Nidwalden";"Glarus";"Zug";"Fribourg / Freiburg";"Solothurn";"Basel-Stadt";"Basel-Landschaft";"Schaffhausen";"Appenzell Ausserrhoden";"Appenzell Innerrhoden";"St. Gallen";"Graubünden / Grigioni / Grischun";"Aargau";"Thurgau";"Ticino";"Vaud";"Valais / Wallis";"Neuchâtel";"Genève";"Jura"
"18.05.2003 Armee XXI";"Gültige Stimmzettel";2260029;396537;319218;121837;11790;47658;11564;14833;11717;37074;75700;89323;58745;86205;29832;18753;4342;136418;52906;165142;67232;69588;182863;73097;55940;101793;19922
"09.02.2003 Kantonale Beiträge an Spitalbehandlungen";"Gültige Stimmzettel";1329801;258831;161011;67206;7551;31201;5704;7657;4654;20011;34019;44623;49311;49889;22067;15110;2275;81613;24444;88395;53619;36936;110036;26747;39734;77342;9815
"09.02.2003 Änderung Volksrechte";"Gültige Stimmzettel";1327643;257876;161012;67202;7523;31222;5680;7648;4656;20049;34112;44604;49438;49892;21649;15086;2273;81661;24315;88322;53745;37051;110592;26633;39328;76315;9759
"24.11.2002 Arbeitslosenversicherungsgesetz";"Gültige Stimmzettel";2201223;405161;309839;119809;9799;46156;9790;11921;11159;34782;65844;80760;59868;85363;28967;19566;4687;138269;47963;148832;67101;63638;184436;66924;55443;106022;19124
"24.11.2002 Gegen Asylrechtsmissbrauch";"Gültige Stimmzettel";2242892;417489;314810;122111;10022;46947;9992;12153;11410;35341;66478;81566;60807;86718;30232;20076;4757;141435;49202;152743;68594;64239;186041;67698;55851;107018;19162
"22.09.2002 Elektrizitätsmarktgesetz";"Gültige Stimmzettel";2051182;384155;275292;105152;9550;40156;9558;17664;9812;35358;62585;76843;59102;78874;27676;17242;4117;120362;46663;145636;61754;67748;162651;59088;51446;106241;16457
"22.09.2002 Gold für AHV, Kantone und Stiftung";"Gültige Stimmzettel";2122367;401076;285826;108719;9832;41120;9821;18262;10114;36371;63799;78766;61858;81638;29623;17743;4217;124676;48644;150770;63872;70780;165488;60521;52694;109419;16718
"22.09.2002 Goldinitiative";"Gültige Stimmzettel";2122367;401076;285826;108719;9832;41120;9821;18262;10114;36371;63799;78766;61858;81638;29623;17743;4217;124676;48644;150770;63872;70780;165488;60521;52694;109419;16718
"02.06.2002 Für Mutter und Kind";"Gültige Stimmzettel";1931302;343425;254148;113319;8761;39839;9384;12233;10749;32345;53714;76803;54405;73284;28631;15838;3700;113482;44180;126152;56171;50434;176180;57192;54120;108343;14470
"02.06.2002 Fristenregelung";"Gültige Stimmzettel";1939650;344738;255052;113383;8797;40019;9395;12259;10759;32412;53919;77030;55795;73478;28743;15909;3705;114241;44423;126600;56355;50824;176422;57596;54388;108912;14496
"03.03.2002 Kürzere Arbeitszeit";"Gültige Stimmzettel";2708133;466862;385788;153058;14717;57975;14743;18647;14597;44320;88554;99946;72684;103195;33922;23603;6644;175711;69882;205597;81958;96198;168522;90595;67896;127121;25398
"03.03.2002 UNO-Beitritt";"Gültige Stimmzettel";2726739;471550;388177;153607;14830;58311;14776;18708;14648;44443;88740;100399;73770;104003;34186;23620;6643;177130;70877;207169;82308;96633;169331;90874;67868;128633;25505
"02.12.2001 Kapitalgewinnsteuer";"Gültige Stimmzettel";1744109;314935;257478;95011;9654;38647;9548;10950;8639;28907;58779;61227;50225;65831;26360;15333;3654;105459;41505;116606;50858;59977;106313;55032;49442;87000;16739
"02.12.2001 Ziviler Friedensdienst";"Gültige Stimmzettel";1744091;314339;258309;95322;9662;38656;9564;10957;8668;28867;59130;61305;50119;65747;26338;15358;3680;105602;41483;116828;50827;60302;105689;54792;49165;86764;16618
"02.12.2001 Schweiz ohne Armee";"Gültige Stimmzettel";1757325;317136;259440;95757;9923;38888;9668;11003;8706;29060;59743;61597;50534;66157;26764;15473;3689;106329;42040;117491;51174;60736;106890;55301;49556;87458;16812
"02.12.2001 Energie statt Arbeit besteuern";"Gültige Stimmzettel";1739748;313885;257650;95180;9646;38640;9551;10943;8666;28850;59221;61215;50062;65781;26085;15339;3676;105562;41437;116721;50796;59835;105683;54870;49140;84669;16645
"02.12.2001 Schuldenbremse";"Gültige Stimmzettel";1737349;312572;257047;95100;9603;38557;9512;10911;8638;28836;59104;61222;49773;65516;25926;15310;3676;105505;41368;116494;50724;59271;105356;54995;49161;86656;16516
"10.06.2001 Aufhebung Bistumsartikel";"Gültige Stimmzettel";1860664;336343;260993;106543;10006;42062;10547;12526;9376;31023;63349;78396;57502;71080;26624;17375;4507;120664;46889;131610;56889;49217;125142;49319;47462;81619;13601
"10.06.2001 Militärgesetz: Ausbildungszusammenarbeit";"Gültige Stimmzettel";1957777;357024;274080;110574;10476;43296;10924;13094;9848;31974;65980;80582;60445;74189;28726;18212;4650;125281;50049;137445;59366;52205;134293;50481;50189;90151;14243
"10.06.2001 Militärgesetz: Bewaffnung";"Gültige Stimmzettel";1965626;358186;274855;110863;10511;43372;10963;13113;9857;32108;66552;80837;60884;74423;29086;18238;4652;125575;50241;137661;59454;52361;135723;50717;50418;90634;14342
"04.03.2001 Strassen für alle";"Gültige Stimmzettel";2588923;433999;364145;135521;13003;51641;12962;16326;12978;41337;97442;94979;70158;100302;32652;21574;5903;159073;61597;183567;74294;95126;168079;114204;71737;130259;26065
"04.03.2001 Arzneimittel-Initiative";"Gültige Stimmzettel";2565718;429317;361122;134737;12909;51241;12836;16198;12878;40479;96618;94281;69550;99441;31918;21384;5861;157780;61089;181963;74051;93963;166449;113873;71230;128758;25792
"04.03.2001 Ja zu Europa!";"Gültige Stimmzettel";2579766;432992;362863;135264;13013;51662;12933;16274;12965;40904;96659;94604;69786;99689;32415;21518;5895;158875;61829;183122;74491;94866;166763;114148;71047;129458;25731
"26.11.2000 Bundespersonalgesetz";"Gültige Stimmzettel";1876376;317127;283707;93778;8864;34976;8045;11010;9036;29485;66123;70921;59092;69433;26357;15724;3492;105759;40426;131532;54924;76890;127919;72183;38147;94775;26651
"26.11.2000 Spitalkosteninitiative";"Gültige Stimmzettel";1917536;325595;288877;95037;9054;35444;8118;11295;9204;29923;67577;71661;60741;70966;27718;16069;3551;107974;41435;134028;56131;78324;130750;73671;39416;97416;27561
"26.11.2000 Umverteilungsinitiative";"Gültige Stimmzettel";1921970;326860;288760;95150;9143;35541;8207;11351;9230;29955;67557;71728;60958;71233;28091;16164;3501;108334;41534;134842;56313;78385;131311;73350;39468;97425;27579
"26.11.2000 Rentenalter ab 62 für Frau und Mann";"Gültige Stimmzettel";1924757;327024;288774;95025;9090;35568;8203;11328;9213;30015;67950;71765;60767;71184;27928;15959;3463;108414;41797;134941;56372;79033;131664;74060;39699;97802;27719
"26.11.2000 Flexibilisierung der AHV";"Gültige Stimmzettel";1916131;325025;287854;94912;9022;35374;8156;11289;9205;29884;67570;71410;60467;70794;27692;16029;3548;108136;41505;134148;56071;78878;131187;73777;39497;97178;27523
"24.09.2000 Konstruktives Referendum";"Gültige Stimmzettel";1984806;366285;286495;109036;9853;37528;9456;11680;9929;31327;69644;75760;59698;77428;27049;16972;3773;125576;42925;140951;57626;64121;132745;61564;39656;100706;17023
"24.09.2000 Regelung der Zuwanderung";"Gültige Stimmzettel";2084850;389821;298152;113738;10338;38801;9875;12121;10286;32375;73210;77493;62477;80702;29442;17572;3828;131555;45624;147012;59969;67429;141368;64776;42466;106437;17983
"24.09.2000 Umweltabgabe";"Gültige Stimmzettel";2017747;372861;291571;110491;10108;37941;9639;11898;10108;31766;70432;76314;60393;78665;28277;17138;3787;127306;43904;142799;58468;65185;135509;63262;41072;101393;17460
"24.09.2000 Förderabgabe";"Gültige Stimmzettel";2037256;378890;298409;111594;9874;38362;9668;11899;10108;31931;70336;76737;60774;80041;28705;17202;3707;125937;44175;142587;58672;64974;137656;61536;42044;103934;17504
"24.09.2000 Solarinitiative";"Gültige Stimmzettel";2037256;378890;298409;111594;9874;38362;9668;11899;10108;31931;70336;76737;60774;80041;28705;17202;3707;125937;44175;142587;58672;64974;137656;61536;42044;103934;17504
"21.05.2000 Bilaterale Abkommen mit der EU";"Gültige Stimmzettel";2228073;393993;299327;125147;12879;41933;10516;14534;11617;34951;70419;80595;65178;84566;30486;19148;4667;125363;51477;150027;63980;99123;166005;75562;53922;120127;22531
"12.03.2000 Verkehrshalbierungs-Initiative";"Gültige Stimmzettel";1948123;345278;291096;107471;13043;42210;9608;11752;9739;30282;63206;74185;61026;73978;30717;17922;4305;123155;45471;142393;57700;56755;125393;61101;36570;95494;18273
"12.03.2000 Menschenwürdige Fortpflanzung";"Gültige Stimmzettel";1911167;335982;285382;105757;12740;41491;9432;11580;9564;29651;62389;73186;59599;72439;29742;17531;4255;121035;44337;139064;56673;55775;124280;60523;35982;94810;17968
"12.03.2000 Quoten-Initiative";"Gültige Stimmzettel";1927173;339631;288654;106603;12827;41805;9538;11662;9653;29870;62694;73716;60232;73146;29836;17760;4283;121818;44773;140426;57124;56591;124920;60886;36226;94429;18070
"12.03.2000 Beschleunigungs-Initiative";"Gültige Stimmzettel";1909954;337472;287232;105584;12585;41452;9415;11568;9579;29659;61729;73341;59898;72590;29170;17591;4254;120990;44276;139146;56421;55947;123129;60247;35587;93453;17639
"12.03.2000 Justizreform";"Gültige Stimmzettel";1864462;324416;282651;103387;12019;40533;9122;11357;9348;28949;60933;72512;58476;71330;27382;17102;4187;118579;42877;135094;54894;54918;120865;59228;34741;92399;17163
"13.06.1999 Mutterschaftsversicherung";"Gültige Stimmzettel";2109282;373525;317278;115152;11650;39184;12095;13739;11205;34242;65039;82784;65937;84458;31037;20233;4867;137998;48078;151884;64694;62399;137529;63085;41259;99701;20230
"13.06.1999 Invalidenversicherung";"Gültige Stimmzettel";2049783;359960;311420;112512;11141;38146;11617;13357;10996;33329;63442;81542;64151;81716;29702;19630;4729;134306;46507;147156;63168;60643;132440;61653;39706;97108;19706
"13.06.1999 Verschreibung von Heroin";"Gültige Stimmzettel";2073312;367736;314117;113303;11187;38577;11735;13478;11066;33652;63899;82002;65448;83034;30509;19835;4773;135505;46846;148662;63849;61002;134487;61953;40198;96897;19562
"13.06.1999 Massnahmen Asyl- und Ausländerbereich";"Gültige Stimmzettel";2043892;360379;308994;112078;10967;38270;11465;13335;10913;33373;62963;81364;64062;82199;29432;19514;4757;134192;45728;147171;63058;60407;132522;61109;39489;96857;19294
"13.06.1999 Asylgesetz";"Gültige Stimmzettel";2044526;359899;309450;112174;10944;38219;11476;13273;10915;33308;63172;81382;64080;82321;29483;19515;4752;134154;45691;146867;63061;60356;132933;61303;39646;96786;19366
"18.04.1999 Neue Bundesverfassung";"Gültige Stimmzettel";1638468;307234;212752;118606;8748;35527;10355;11343;9753;27239;37861;76285;50680;56085;28842;17696;4555;102280;38780;117795;61111;114538;62956;37978;25465;55244;8760
"07.02.1999 Raumplanungsgesetz";"Gültige Stimmzettel";1702612;317635;247706;102081;7545;28161;7999;10976;8082;26023;48488;67480;54876;70413;25938;15529;3711;111320;39406;127991;61407;64713;101876;38712;26136;78941;9467
"07.02.1999 Wohneigentums-Initiative";"Gültige Stimmzettel";1746742;329815;252588;104056;7711;28650;8136;11158;8173;26443;48864;68514;56558;72313;27353;15795;3726;113435;40431;131327;62565;67031;104645;39358;27167;81305;9625
"07.02.1999 Transplantationsmedizin";"Gültige Stimmzettel";1711188;319502;249190;102151;7403;28003;7862;10866;7969;25867;48803;67764;55616;70901;25713;15370;3660;111298;38982;128169;60932;66305;102922;38954;26684;80740;9562
"07.02.1999 Wählbarkeit in den Bundesrat";"Gültige Stimmzettel";1723592;325088;251358;103329;7575;28338;8027;11067;8093;26166;48901;68072;55915;71258;26034;15447;3666;112081;39217;129380;61619;65346;102892;39158;26551;79437;9577
"29.11.1998 Arbeitsgesetz";"Gültige Stimmzettel";1692989;300627;244612;89763;9243;27142;10231;10948;7554;24149;53619;63211;52981;61022;26586;14744;3317;100672;39898;131741;53172;62547;119118;54137;30259;82878;18818
"29.11.1998 Vernünftige Drogenpolitik";"Gültige Stimmzettel";1743521;314344;249789;91839;9529;27764;10610;11266;7722;24676;54619;64128;54531;62310;28383;15210;3386;103880;41631;136363;54643;64115;122910;55842;31252;83609;19170
"29.11.1998 Getreideartikel";"Gültige Stimmzettel";1660058;295839;240884;88838;9090;27378;10062;10849;7491;23946;51900;62718;51951;60306;26247;14716;3312;99956;39299;129898;52641;60484;112997;52854;28748;79929;17725
"29.11.1998 Finanzierung öffentlicher Verkehr (FinöV)";"Gültige Stimmzettel";1739008;312873;249258;91848;9657;28216;10585;11278;7718;24705;54244;64009;54317;62286;28260;15271;3384;103733;41762;135997;54603;64031;121743;55733;30978;83480;19039
"27.09.1998 10. AHV-Revision ohne Erhöhung Rentenalter";"Gültige Stimmzettel";2348105;374695;355728;135779;13466;41653;12540;15453;12286;36026;87029;91478;67380;89332;32248;21125;5790;151618;56803;174752;74551;76726;164645;83587;48353;98969;26093
"27.09.1998 Kleinbauern-Initiative";"Gültige Stimmzettel";2329460;369187;352934;135313;13338;41618;12516;15373;12222;35836;87382;91079;65732;88257;31972;21069;5822;150607;56178;173558;74515;74345;165828;83347;48638;96701;26093
"27.09.1998 Leistungsabhängige Schwerverkehrsabgabe (LSVA)";"Gültige Stimmzettel";2370105;380501;359062;137163;13783;41980;12628;15643;12368;36399;87278;92267;68024;90328;32992;21416;5854;153629;57914;177282;75255;76400;165309;83948;48492;98107;26083
"07.06.1998 S.o.S.-Initiative";"Gültige Stimmzettel";1834144;330372;253122;101505;8065;29345;7451;10305;11210;27477;51960;73040;65001;75130;28146;15943;3315;109730;40909;127679;55345;55123;121809;79146;35871;102307;14838
"07.06.1998 Gen-Schutz-Initiative";"Gültige Stimmzettel";1877266;340012;257383;103457;8398;30033;7632;10649;11539;28265;53022;74039;66317;77688;29380;16321;3395;112150;42482;130796;56658;55830;124887;81241;36508;104158;15026
"07.06.1998 Haushaltsziel 2001";"Gültige Stimmzettel";1810815;325130;249515;100985;8058;29125;7378;10288;11197;27403;51146;72179;64077;74694;27382;15895;3253;109070;40209;126228;55116;53661;120022;78365;35470;100361;14608
"28.09.1997 Jugend ohne Drogen";"Gültige Stimmzettel";1859773;336095;246070;97650;7646;25362;6651;10252;7765;28850;60032;83399;60695;81435;29932;21543;3358;108831;37309;139582;54513;62257;132748;63384;38514;97585;18315
"28.09.1997 Finanzierung der Arbeitslosenversicherung";"Gültige Stimmzettel";1832818;327440;243174;96867;7549;25155;6577;10147;7643;28328;59673;82625;59468;79990;28770;21095;3332;107569;36527;136453;53967;61908;131692;62874;38367;97281;18347
"08.06.1997 Aufhebung Pulverregal";"Gültige Stimmzettel";1543211;283621;215548;86094;8080;27138;6590;11673;6923;23281;43490;78324;51784;59531;25480;14329;3038;101483;28564;105006;49388;42376;81658;85864;22704;70157;11087
"08.06.1997 Kriegsmaterial-Initiative";"Gültige Stimmzettel";1605033;296346;221765;88615;8654;28321;6794;12301;7084;23766;44945;80619;53357;61362;27465;14759;3093;105011;30049;108264;51528;44192;85756;90749;24568;74000;11670
"08.06.1997 EU-Beitrittsverhandlungen vors Volk";"Gültige Stimmzettel";1606160;297127;222631;88768;8522;28262;6785;12134;7088;23975;44901;80688;53708;61595;27299;14759;3085;104982;30026;108150;51471;44451;85803;89610;24485;74243;11612
"01.12.1996 Arbeitsgesetz";"Gültige Stimmzettel";2116835;373955;307068;112605;11054;33908;8470;12604;9083;29531;69115;78249;69369;77449;30453;15518;4004;118478;46495;134269;59081;79774;149973;128739;46330;87114;24147
"01.12.1996 Gegen die illegale Einwanderung";"Gültige Stimmzettel";2121168;378804;307399;112472;10923;34077;8429;12527;9121;29599;68504;78143;69910;77591;30609;15573;4053;118624;46361;134413;59184;79315;149620;128908;45973;87269;23767
"09.06.1996 Regierungs- und Verwaltungsorganisationsgesetz";"Gültige Stimmzettel";1382620;247856;189026;84261;6134;20776;6720;8273;6076;19514;48729;57990;58211;49262;23274;14821;2653;90143;25671;88484;38175;28556;104607;23996;23656;98103;17653
"09.06.1996 Landwirtschaftsartikel";"Gültige Stimmzettel";1400408;253148;190439;85434;6144;21027;6780;8351;6133;19995;48567;58359;60015;49900;23987;15010;2651;91195;26113;89241;38380;28756;105106;24090;23523;100178;17886
"10.03.1996 Aufhebung Beiträge an Bahnhofparkplätze";"Gültige Stimmzettel";1374011;235243;203290;74363;10424;20528;5730;10357;9726;20146;66695;50510;47756;48379;27107;11840;2525;85524;34556;111433;43978;60837;61900;29891;23141;63922;14210
"10.03.1996 Übernahme von Branntwein und Brennapparaten";"Gültige Stimmzettel";1349998;232010;200977;73149;10069;20242;5643;10168;9506;19836;65245;50092;46822;47731;25845;11677;2501;84352;33215;108748;42802;59394;60988;29583;22509;62910;13984
"10.03.1996 Persönliche militärische Ausrüstung";"Gültige Stimmzettel";1376700;234770;203000;74503;10777;20730;5791;10450;9733;20233;67094;50459;47467;48227;27652;11851;2508;85906;35093;111817;44167;62040;61956;30151;23172;62763;14390
"10.03.1996 Übertritt Vellerat zum Kanton Jura";"Gültige Stimmzettel";1364833;233502;203877;73306;10444;20294;5622;10295;9568;19841;65863;49885;47948;48491;26817;11625;2472;84699;33600;109673;43279;60639;61532;29570;23288;63605;15098
"10.03.1996 Sprachenartikel";"Gültige Stimmzettel";1381205;236476;204112;74535;10446;20560;5728;10380;9720;20201;66305;50528;48164;48360;27064;11856;2503;85953;36171;111838;43912;61906;62310;29919;23184;64746;14328
"25.06.1995 Erwerb von Grundstücken durch Ausländer";"Gültige Stimmzettel";1797375;334344;253354;88612;8884;27503;7768;16296;8850;26077;54444;78200;61399;70185;27941;15692;3363;105344;36432;115771;56974;63878;131522;59917;40307;83597;20721
"25.06.1995 Ausbau von AHV und IV";"Gültige Stimmzettel";1806568;335814;255142;89062;8900;27521;7774;16266;8871;26183;54809;78306;62304;70717;28072;15644;3380;105382;36554;116268;56907;64299;132022;59558;40796;84689;21328
"25.06.1995 10. AHV-Revision";"Gültige Stimmzettel";1828402;341433;257256;89953;8971;27750;7823;16415;8938;26320;55457;78958;63035;71203;28598;15787;3386;106068;36961;117019;57481;65616;134358;60289;41464;86170;21693
"12.03.1995 Ausgabenbremse";"Gültige Stimmzettel";1668056;355482;257846;100231;8496;25941;7289;9491;8929;24613;49050;61192;50648;63051;28307;16367;4258;110146;38122;113939;60663;42452;96845;38136;28221;54547;13794
"12.03.1995 Landwirtschaftsgesetz";"Gültige Stimmzettel";1696671;361454;261413;101439;8623;26256;7375;9649;9096;24901;49655;61984;51814;63669;29158;16551;4318;111554;39139;115606;61606;47845;98813;38318;28464;53879;14092
"12.03.1995 Milchwirtschaftsbeschluss";"Gültige Stimmzettel";1699352;361817;261790;101513;8645;26261;7371;9656;9108;24947;49749;62007;51960;63789;29304;16559;4318;111733;39237;115717;61640;47853;98960;38378;28465;54450;14125
"12.03.1995 Landwirtschaftsartikel";"Gültige Stimmzettel";1702322;362496;261975;101708;8637;26278;7390;9652;9106;24947;49928;62015;51833;63720;29387;16631;4320;111702;39486;115744;61738;47980;99441;38548;28734;54744;14182
"04.12.1994 Zwangsmassnahmen im Ausländerrecht";"Gültige Stimmzettel";1968337;365379;292364;103045;10328;31321;8251;10834;9101;27636;55095;79338;63350;78662;29948;17378;4303;121316;37801;136268;59730;70263;135252;66595;39126;98504;17149
"04.12.1994 Für eine gesunde Krankenversicherung";"Gültige Stimmzettel";1964851;360998;292278;102743;10392;31278;8254;10843;9077;27474;55682;79172;62951;78662;29856;17313;4289;120854;37882;135962;59658;70219;137238;67076;39349;97802;17549
"04.12.1994 Krankenversicherungsgesetz";"Gültige Stimmzettel";1971535;362594;293517;102904;10320;31341;8231;10826;9082;27599;55777;79270;63207;78813;29984;17372;4260;120901;38086;135820;59756;70562;137954;67397;39702;98459;17801
"25.09.1994 Antirassismusgesetz";"Gültige Stimmzettel";2072637;390220;300280;111052;11463;34831;8732;11871;9694;30114;57941;87613;67562;83997;32172;18411;4255;131854;45000;158224;65421;73512;135756;64261;39582;83088;15731
"25.09.1994 Aufhebung Brotgetreideverbilligung";"Gültige Stimmzettel";1995076;370596;292708;107686;10984;34222;8477;11536;9516;28883;55776;86716;64823;81636;30193;18037;4195;128561;43323;153453;63828;70636;128020;62165;37554;76787;14765
"12.06.1994 UNO-Blauhelme";"Gültige Stimmzettel";2103362;367778;332202;108118;10524;35309;8804;11728;11886;31064;57283;85745;68426;81314;32327;19654;4677;138145;42732;146397;65780;91268;127508;89257;38235;81881;15320
"12.06.1994 Erleichterte Einbürgerung für junge Ausländer";"Gültige Stimmzettel";2108615;368618;332167;108254;10474;35244;8803;11783;11888;31170;57511;85990;69279;81629;32080;19709;4665;138251;42486;146590;65918;91566;128555;89115;38500;83020;15350
"12.06.1994 Kulturförderungsartikel";"Gültige Stimmzettel";2077213;360930;327292;106926;10343;34950;8736;11625;11813;30627;56714;85276;68025;80337;32206;19488;4635;135979;41678;144735;65228;90158;126314;88256;38036;81759;15147
"20.02.1994 Luftfahrtgesetz";"Gültige Stimmzettel";1771559;327614;264456;92856;13652;32129;8448;11356;9935;27386;46344;74606;55832;72107;29965;17415;3759;116316;46921;130733;61008;66496;95362;64312;31152;59317;12082
"20.02.1994 Alpen-Initiative";"Gültige Stimmzettel";1838853;341125;273739;97433;15133;33410;8778;11980;10268;28967;47986;76070;57857;74324;31601;17981;3922;119947;50466;134997;62749;69103;98721;65812;32084;61819;12581
"20.02.1994 Einführung leistungsabhängige Schwerverkehrsabgabe";"Gültige Stimmzettel";1819541;337842;271887;95816;14400;33000;8683;11770;10164;28592;47632;75847;57353;73872;30942;17794;3877;118989;48683;133876;62078;68226;98103;64727;31863;61129;12396
"20.02.1994 Weiterführung Schwerverkehrsabgabe";"Gültige Stimmzettel";1833464;340584;273934;96756;14591;33246;8754;11880;10234;28855;47952;76097;57809;74304;31277;17964;3905;119722;49448;134977;62633;68520;98656;65272;32046;61563;12485
"20.02.1994 Weiterführung Autobahnvignette";"Gültige Stimmzettel";1839486;340953;274851;96867;14623;33306;8788;11916;10254;28901;48271;76177;57970;74569;31517;18002;3905;120060;49623;135441;62885;68952;99102;65549;32189;62234;12581
"28.11.1993 Verminderung Tabakprobleme";"Gültige Stimmzettel";2043318;366449;322263;99270;9208;31362;8337;11492;9824;28785;60304;83996;64213;77375;32635;18506;4478;129442;45324;140422;62770;69664;148227;73200;43892;82787;19093
"28.11.1993 Verminderung Alkoholprobleme";"Gültige Stimmzettel";2043219;366273;322252;99365;9210;31364;8353;11497;9821;28779;60300;84043;64198;77301;32579;18526;4471;129544;45363;140258;62754;69664;148271;73313;43919;82666;19135
"28.11.1993 Besondere Verbrauchssteuern";"Gültige Stimmzettel";1998398;356914;315331;96666;9042;30933;8151;11239;9747;28180;59215;83172;63057;76009;31221;18067;4422;127437;44374;137409;61822;68127;144270;71710;42691;80566;18626
"28.11.1993 Mehrwertsteuer-% für AHV";"Gültige Stimmzettel";2011254;358948;317586;97210;9079;31024;8259;11303;9751;28277;59772;83388;63431;76509;31338;18139;4444;128207;44580;138365;62031;68407;145605;71924;43056;81800;18821
"28.11.1993 Mehrwertsteuer Satz 6,5%";"Gültige Stimmzettel";2016326;360061;318702;97615;9095;31112;8284;11331;9758;28368;59844;83550;63591;76890;31351;18206;4451;128284;44830;138775;62242;68579;145644;72065;43199;81718;18781
"28.11.1993 Einführung Mehrwertsteuer";"Gültige Stimmzettel";2021431;360611;319633;97587;9112;31134;8301;11385;9774;28395;60057;83650;63831;76918;31308;18296;4432;128971;44908;139182;62413;68943;145974;72286;43271;82162;18897
"26.09.1993 Massnahmen in der Arbeitslosenversicherung";"Gültige Stimmzettel";1740182;341853;281149;80357;8021;23078;6515;8800;7553;26077;48453;78770;56439;76994;28427;16498;3471;105110;33474;133811;48725;57541;109491;46051;31667;66387;15470
"26.09.1993 Befristete Massnahmen in der Krankenversicherung";"Gültige Stimmzettel";1758211;346591;283411;81069;8147;23264;6588;8859;7626;26172;49099;79127;56809;77511;29102;16629;3474;105785;33990;135188;49076;58255;110685;46458;31995;67565;15736
"26.09.1993 1. August-Initiative";"Gültige Stimmzettel";1781407;354209;286184;81696;8280;23431;6602;8994;7671;26781;49511;79982;57066;79013;30041;16845;3505;106851;34353;138807;49781;58622;111055;46438;31957;68128;15604
"26.09.1993 Kantonswechsel Laufental zu Basel-Landschaft";"Gültige Stimmzettel";1581834;298234;268089;69902;7107;20522;5481;7613;6642;22512;43455;74318;54636;76934;23490;14588;3117;92766;28592;121198;42413;51753;100410;42111;28936;61355;15660
"26.09.1993 Waffenmissbrauch";"Gültige Stimmzettel";1784808;354490;287802;82137;8209;23519;6625;8993;7687;26615;49611;79898;57839;79043;29745;16892;3511;107024;34396;137727;49793;58776;111471;46733;32165;68224;15883
"06.06.1993 Schweiz ohne neue Kampfflugzeuge";"Gültige Stimmzettel";2510405;446400;394879;129450;13877;39063;11211;15667;12779;35714;75885;99366;75160;92133;36444;22106;5258;160979;54906;175317;75458;101282;172793;80069;50087;108680;25442
"06.06.1993 40 Waffenplätze sind genug";"Gültige Stimmzettel";2515705;447368;396078;129632;13882;39129;11230;15679;12787;35792;76127;99516;75356;92422;36532;22171;5265;161206;55023;175466;75674;101269;173307;80181;50170;108955;25488
"07.03.1993 Abschaffung der Tierversuche";"Gültige Stimmzettel";2286091;375563;356689;107925;10421;35694;9164;12798;11386;32749;73981;91218;68089;86147;34009;20038;4784;140079;47301;168374;71416;93993;159473;113824;47781;92606;20589
"07.03.1993 Aufhebung Spielbankenverbot";"Gültige Stimmzettel";2298452;377118;358981;108301;10442;35794;9180;12836;11455;32929;74290;91732;68325;86532;34036;20149;4810;140866;47408;169327;71800;95428;160398;114243;47957;93463;20652
"07.03.1993 Erhöhung Treibstoffzoll";"Gültige Stimmzettel";2310440;380540;361080;108781;10539;35963;9236;12884;11494;33117;74492;91968;68910;86965;34464;20237;4819;141421;47866;170135;72101;95832;160598;114559;48066;93570;20803
"06.12.1992 EWR-Beitritt";"Gültige Stimmzettel";3549580;613657;536250;180325;19671;64056;16799;20547;19688;50276;111118;132787;94745;127873;41059;28890;8251;224350;91936;254351;106594;139070;259456;148633;76874;146939;35385
"27.09.1992 Bäuerliches Bodenrecht";"Gültige Stimmzettel";1975408;369447;309616;104486;12549;34749;8645;11183;10027;30751;50948;81853;54365;76625;29719;19068;4627;134294;46859;139753;61593;77923;123695;62597;32492;72610;14934
"27.09.1992 Stempelabgaben";"Gültige Stimmzettel";2001930;376838;310175;104524;12251;34723;8580;11179;10016;31181;51616;82369;55433;77552;30171;18924;4599;134526;45708;140857;61444;81385;128438;63270;33435;77525;15211
"27.09.1992 Infrastrukturgesetz";"Gültige Stimmzettel";1930081;355980;304067;101719;11743;33780;8312;10819;9690;29619;50696;80645;53049;74116;28071;18394;4538;130246;43619;137032;59564;77405;124144;61873;32663;73528;14769
"27.09.1992 Entschädigungsgesetz";"Gültige Stimmzettel";1967722;366312;308336;103657;12113;34439;8474;10999;9881;30437;51135;81573;54236;76388;29301;18656;4582;132104;44771;139759;60897;78805;125870;62478;33117;74520;14882
"27.09.1992 Geschätsverkehrsgesetz";"Gültige Stimmzettel";1891317;342004;300024;100778;11546;33323;8173;10684;9535;28921;49629;79966;52546;73444;27121;18060;4459;128613;42930;135030;58571;76048;120185;61049;31997;72389;14292
"27.09.1992 Alpentransit-Beschluss (NEAT)";"Gültige Stimmzettel";2052962;390362;317911;106972;13169;35446;8792;11442;10244;31780;52586;83354;56880;79617;31650;19407;4691;137893;47865;144191;63157;82989;130118;64240;34068;78704;15434
