"Datum und Vorlage";"Ergebnisse";"Schweiz";"Zürich";"Bern / Berne";"Luzern";"Uri";"Schwyz";"Obwalden";"Nidwalden";"Glarus";"Zug";"Fribourg / Freiburg";"Solothurn";"Basel-Stadt";"Basel-Landschaft";"Schaffhausen";"Appenzell Ausserrhoden";"Appenzell Innerrhoden";"St. Gallen";"Graubünden / Grigioni / Grischun";"Aargau";"Thurgau";"Ticino";"Vaud";"Valais / Wallis";"Neuchâtel";"Genève";"Jura"
"27.11.2016 Atomausstiegsinitiative";"Abgegebene Stimmen";2421998;421277;318610;121374;10576;48725;13204;15276;10168;38597;89858;80576;60409;80577;32389;17404;4505;140773;59979;183417;74346;97290;208418;105645;50680;115818;22107
"25.09.2016 Nachrichtendienstgesetz";"Abgegebene Stimmen";2288549;407960;295960;112647;9336;48186;11674;13358;8673;36884;80762;71911;54875;78480;31660;16471;3992;144420;50425;163947;64590;100645;197844;99305;48452;115972;20120
"25.09.2016 Initiative «AHVplus: für eine starke AHV»";"Abgegebene Stimmen";2298492;410690;295960;113600;9459;48458;11736;13342;8687;37163;80887;72121;54875;78967;31766;16617;4010;146227;51164;164867;64846;100698;198119;99343;48716;115972;20202
"25.09.2016 Initiative «Grüne Wirtschaft»";"Abgegebene Stimmen";2291470;408579;295961;112994;9392;48285;11699;13383;8686;36965;80774;72049;54875;78562;31678;16522;3980;145091;50731;164366;64647;100676;197870;99320;48288;115972;20125
"05.06.2016 Asylgesetz";"Abgegebene Stimmen";2486032;441884;331634;126644;9747;48899;12871;15361;9703;38722;85295;79666;58717;84430;33436;18711;4391;140530;58470;184833;72493;106461;208350;107884;55894;130673;20333
"05.06.2016 Fortpflanzungsmedizingesetz";"Abgegebene Stimmen";2480345;439164;331646;126140;9741;48730;12857;15338;9691;38593;85231;79561;58717;84083;33402;18636;4406;140116;58077;184295;72477;106434;208310;107821;55870;130673;20336
"05.06.2016 Initiative «Für eine faire Verkehrsfinanzierung»";"Abgegebene Stimmen";2485384;441546;331579;126797;9775;48843;12866;15363;9708;38695;85214;79615;58717;84227;33504;18778;4395;140679;58523;184778;72465;106342;208274;107939;55804;130673;20285
"05.06.2016 Initiative «Für ein bedingungsloses Grundeinkommen»";"Abgegebene Stimmen";2494848;444112;331582;127624;9867;49233;12927;15433;9742;38979;85576;79876;58717;84896;33572;18895;4426;141453;59051;185657;72921;106482;208704;107889;56157;130673;20404
"05.06.2016 Initiative «Pro Service public»";"Abgegebene Stimmen";2485007;441213;331585;126660;9767;48962;12880;15363;9707;38713;85296;79662;58717;84147;33426;18693;4419;140613;58479;184841;72543;106432;208294;107694;55929;130673;20299
"28.02.2016 Sanierung Gotthard-Strassentunnel";"Abgegebene Stimmen";3365568;596496;449801;184510;19336;70402;19023;22760;15157;52380;124543;114214;75954;118667;38941;25639;6930;197355;83413;266094;100793;148998;265745;137412;63327;139088;28590
"28.02.2016 Initiative gegen die Spekulation mit Nahrungsmitteln";"Abgegebene Stimmen";3336178;588515;449765;181644;18154;69523;18729;22452;15036;51657;123803;113045;75954;116902;38734;25187;6871;194469;81645;261897;99867;148744;265194;137327;63531;139088;28445
"28.02.2016 Durchsetzungsinitiative";"Abgegebene Stimmen";3379567;601095;449927;185024;19106;70743;19066;22771;15245;52568;125255;114819;75954;119370;38980;25767;6958;198677;84006;267519;101738;148981;266211;137686;64316;139088;28697
"28.02.2016 Initiative gegen die Heiratsstrafe";"Abgegebene Stimmen";3354019;593633;449836;183078;18372;70006;18920;22580;15121;52055;124487;113750;75954;117913;38797;25424;6896;196576;82541;264593;99782;148839;265741;137458;64027;139088;28552
"14.06.2015 Radio- und Fernsehengesetz (Radio- und Fernsehgehabgabe)";"Abgegebene Stimmen";2297963;404858;289141;116153;9717;50214;13035;15412;9110;44836;82312;72583;56009;80613;31994;17795;4393;134419;54636;172369;67884;96166;189082;109917;43255;112053;20007
"14.06.2015 Initiative «Millionen-Erbschaften besteuern»";"Abgegebene Stimmen";2301320;405796;289143;116320;9734;50372;13052;15447;9119;45031;82361;72586;56009;80922;32013;17852;4402;134718;54937;172741;68120;96208;189151;109965;43222;112053;20046
"14.06.2015 Stipendieninitiative";"Abgegebene Stimmen";2287555;400581;289126;115520;9600;49943;13002;15353;8977;44471;82082;72373;56009;79827;31900;17672;4397;133508;53952;171369;67816;96172;188881;109791;43173;112053;20007
"14.06.2015 Fortpflanzungsmedizin und Gentechnologie im Humanbereich";"Abgegebene Stimmen";2290993;401748;289123;115599;9638;50007;13009;15354;9091;44606;82080;72428;56009;79941;31990;17737;4390;133953;54270;171753;67987;96150;189007;109883;43197;112053;19990
"08.03.2015 Initiative «Energie- statt Mehrwertsteuer»";"Abgegebene Stimmen";2210121;368832;281646;121331;9289;43881;11547;15659;8758;34667;87679;69276;48792;68101;33043;18433;4257;133110;50739;164099;73347;87315;191829;102485;45838;116160;20008
"08.03.2015 Initiative «Steuerfreie Kinderzulagen»";"Abgegebene Stimmen";2210891;369177;281641;121516;9275;43873;11597;15646;8755;34676;87767;69303;48792;68095;33041;18422;4261;133201;50554;164215;73256;87322;191940;102573;45813;116160;20020
"30.11.2014 Gold-Initiative";"Abgegebene Stimmen";2613900;476779;346637;133950;10749;52317;12852;15503;10691;41131;92238;82786;61951;94294;34318;19640;5185;154040;62935;201776;77498;98269;219618;113456;48603;125724;20960
"30.11.2014 Initiative «Stopp der Überbevölkerung (ECOPOP)»";"Abgegebene Stimmen";2622700;479799;346639;134638;10839;52434;12884;15546;10733;41325;92500;83014;62390;94583;34344;19752;5199;154922;63411;202704;77860;98303;219850;113590;48729;125724;20988
"30.11.2014 Initiative zur Abschaffung der Pauschalbesteuerung";"Abgegebene Stimmen";2618768;478172;346640;134291;10796;52193;12854;15541;10713;41270;92465;82930;62162;94444;34355;19686;5181;154533;63303;202263;77854;98299;219778;113588;48723;125724;21010
"28.09.2014 Initiative «Für eine öffentliche Krankenkasse»";"Abgegebene Stimmen";2472295;397018;317873;126172;10087;47905;13235;14096;8752;37897;97544;75287;59818;99445;34714;17622;4668;138562;54563;174446;69472;114100;222168;115216;56535;139810;25290
"28.09.2014 Initiative «Schluss mit der MwSt-Diskriminierung des Gastgewerbes!»";"Abgegebene Stimmen";2460809;394269;317876;125364;10011;47753;13208;14056;8711;38161;97116;75051;59146;98066;34650;17299;4656;137495;53861;173298;69146;113965;221470;115118;56140;139810;25113
"18.05.2014 Beschaffung des Kampfflugzeugs Gripen";"Abgegebene Stimmen";2941136;504317;387011;155502;13417;59866;15752;19332;13379;46133;109832;94839;66284;103581;35872;21857;5890;170736;73940;229438;89824;120477;244293;130283;62598;139209;27474
"18.05.2014 Mindestlohn-Initiative";"Abgegebene Stimmen";2942915;504388;387010;155789;13451;59888;15759;19354;13389;46297;109731;94941;66440;103589;35882;21882;5897;171305;74135;229709;89880;120470;244321;130137;62618;139209;27444
"18.05.2014 Initiative «Pädophile sollen nicht mehr mit Kindern arbeiten dürfen»";"Abgegebene Stimmen";2933259;502314;386989;154716;13297;59565;15668;19207;13345;46025;109567;94752;65944;102975;35847;21702;5856;170248;73288;228622;89594;120467;244101;130177;62362;139209;27422
"18.05.2014 Medizinische Grundversorgung";"Abgegebene Stimmen";2915993;497231;386990;153584;13121;59057;15617;19084;13246;45744;109177;94343;65503;102089;35748;21434;5844;168087;72203;226042;88933;120377;243743;130044;62311;139209;27232
"09.02.2014 Initiative «Gegen Masseneinwanderung»";"Abgegebene Stimmen";2948156;509868;396658;153352;13183;61377;15599;18568;13315;44861;107281;97735;64720;102891;35656;22008;5992;174858;71838;224980;88563;123208;243323;130806;61272;139846;26398
"09.02.2014 Initiative «Abtreibungsfinanzierung ist Privatsache»";"Abgegebene Stimmen";2940167;507565;396660;153142;13041;61155;15564;18485;13294;44711;107029;97641;64401;102432;35746;21873;5959;174221;71212;224422;87322;123077;243218;130679;61091;139846;26381
"09.02.2014 Finanzierung und Ausbau der Eisenbahninfrastruktur";"Abgegebene Stimmen";2930777;504755;396660;151983;12942;60931;15510;18422;13242;44489;106659;97336;63926;101783;35653;21681;5952;173312;70569;223503;87869;123010;242886;130631;61000;139846;26227
"24.11.2013 Nationalstrassenabgabegesetz (NSAG)";"Abgegebene Stimmen";2790051;482415;381518;143218;12822;56966;15005;17925;12208;44212;101439;93683;63126;98599;33832;21005;5448;163841;68283;208095;83843;110071;227531;122269;62797;127140;32760
"24.11.2013 Familieninitiative";"Abgegebene Stimmen";2788725;482883;381480;143085;12827;56846;14954;17921;12195;44275;101401;93577;63203;98401;33854;21065;5453;163512;68153;207943;83576;109987;227277;122225;62756;127140;32736
"24.11.2013 Initiative «1:12 - für gerechte Löhne»";"Abgegebene Stimmen";2791082;483782;381513;143425;12820;56970;14978;17916;12197;44415;101022;93659;63463;98665;33853;21063;5451;163710;68109;208358;83640;110010;227390;122231;62515;127140;32787
"22.09.2013 Liberalisierung der Öffnungszeiten von Tankstellenshops";"Abgegebene Stimmen";2425079;433361;323280;126442;11740;49640;12840;15280;9961;36681;89004;78680;53721;82195;32258;19207;4707;144104;58434;193191;75003;101019;191992;100549;47254;115628;18908
"22.09.2013 Epidemiengesetz";"Abgegebene Stimmen";2424629;433986;323278;126246;11757;49709;12809;15293;9976;36717;88748;78598;53789;82364;32247;19240;4706;144127;58578;192734;74744;100967;191893;100449;47188;115628;18858
"22.09.2013 Aufhebung der Wehrpflicht";"Abgegebene Stimmen";2436112;436859;323281;127026;11943;49821;12901;15372;10014;36969;89238;78872;54216;82794;32349;19402;4691;145086;59291;194761;75250;101067;192260;100678;47376;115628;18967
"09.06.2013 Asylgesetz";"Abgegebene Stimmen";2044092;363023;264163;119446;8004;43671;11074;13158;7312;32571;70814;70237;51500;69594;29433;15138;3600;113224;48507;149044;55799;79974;164278;92274;41587;110217;16450
"09.06.2013 «Volkswahl des Bundesrates»";"Abgegebene Stimmen";2048664;364358;264182;119960;8059;43862;11121;13191;7320;32780;70991;70477;51580;69874;29485;15256;3562;113605;48904;149633;55383;79993;164509;92206;41685;110217;16471
"03.03.2013 Raumplanungsgesetz";"Abgegebene Stimmen";2406787;408538;312620;121791;10764;48830;13173;14999;9418;37585;84016;84731;56052;83190;32749;19402;4771;137044;75979;177825;70260;88949;192672;141794;46235;112946;20454
"03.03.2013 Initiative «gegen die Abzockerei»";"Abgegebene Stimmen";2418825;412212;312620;122295;10857;49128;13142;15058;9449;37726;84137;85112;56635;84670;32931;19549;4782;137661;77216;179265;70483;88975;192787;141857;46732;112946;20600
"03.03.2013 Familienpolitik";"Abgegebene Stimmen";2412095;409227;312622;122242;10842;48981;13180;15027;9426;37592;84027;85048;56319;84424;32765;19481;4791;137411;76458;178452;70391;88948;192625;141867;46470;112946;20533
"25.11.2012 Tierseuchengesetz";"Abgegebene Stimmen";1425830;296337;185201;73969;7106;29423;8181;7900;4060;24128;53883;37382;36566;51537;28721;11746;2602;91705;46741;85230;35306;41226;109528;48515;32228;68339;8270
"23.09.2012 «Schutz vor Passivrauchen»";"Abgegebene Stimmen";2209395;382203;295467;118097;9675;46739;11708;14522;9082;35475;68502;71492;54137;71508;31080;17564;4286;146464;48039;159585;87754;89238;162601;89336;61531;105886;17424
"23.09.2012 «Sicheres Wohnen im Alter»";"Abgegebene Stimmen";2194727;378781;295407;116882;9533;46238;11612;14369;9007;35073;68085;71114;53263;70826;30873;17387;4340;144754;47186;158007;86517;89173;162378;89181;61563;105886;17292
"23.09.2012 Jugendmusikförderung";"Abgegebene Stimmen";2188758;376960;295452;116529;9483;46108;11588;14353;9002;34978;68228;71002;53162;69552;30956;17332;4300;143707;46968;157350;85833;89175;162458;89266;61835;105886;17295
"17.06.2012 Krankenversicherungsgesetz (Managed Care)";"Abgegebene Stimmen";1990232;353834;251351;113336;7212;41896;10721;12554;6559;31345;64105;67687;50910;74866;30179;14713;2999;110333;44373;133620;51341;82734;178120;85246;39312;115872;15014
"17.06.2012 Initiative «Staatsverträge vors Volk!»";"Abgegebene Stimmen";1983704;352539;251354;112543;7182;41780;10705;12537;6556;31301;63902;67434;50426;74160;30080;14317;3032;109894;44382;132748;51037;82641;177851;85235;39235;115872;14961
"17.06.2012 «Eigene vier Wände dank Bausparen»";"Abgegebene Stimmen";1984038;352545;251357;112563;7161;41787;10686;12486;6562;31204;63893;67411;50272;74371;30112;14642;2992;109904;44150;132927;51183;82631;177785;85235;39372;115872;14935
"11.03.2012 Buchpreisbindung";"Abgegebene Stimmen";2305239;370007;294385;118036;12739;49272;13671;14639;8356;35116;89274;69317;49980;80698;31567;16267;4146;139702;57166;155908;60312;96391;212822;124641;50278;129188;21361
"11.03.2012 Regelung der Geldspiele zugunsten gemeinnütziger Zwecke";"Abgegebene Stimmen";2300568;368950;294388;118151;12640;49316;13667;14626;8335;35040;89223;68298;49898;80770;31530;16295;4119;139381;56601;155516;60052;96314;212310;124617;50065;129188;21278
"11.03.2012 6 Wochen Ferien für alle";"Abgegebene Stimmen";2334005;375967;294415;120254;13266;50621;13938;14821;8438;35827;90769;69707;51118;82610;31754;16705;4194;143488;59676;158657;61061;96553;213827;124966;50575;129188;21610
"11.03.2012 Für ein steuerlich begünstigtes Bausparen";"Abgegebene Stimmen";2311923;371139;294409;118660;12816;49810;13658;14671;8360;35221;89534;69525;50160;81597;31675;16429;4159;140829;57849;156283;60479;96379;212833;124660;50270;129188;21330
"11.03.2012 Schluss mit uferlosem Bau von Zweitwohnungen!";"Abgegebene Stimmen";2321951;372874;294425;119349;12999;50033;13772;14731;8377;35512;90210;69682;50499;81571;31652;16589;4174;141833;59483;157260;60747;96448;213694;124949;50443;129188;21457
"13.02.2011 Waffeninitiative";"Abgegebene Stimmen";2501260;427317;376365;129362;11344;50166;13548;15908;10837;38436;85487;83883;55783;92760;32019;19372;4998;147988;59564;183898;79080;92820;201321;103643;51466;114103;19792
"28.11.2010 Steuergerechtigkeits-Initiative";"Abgegebene Stimmen";2662110;478274;361061;145035;12629;55901;14514;18292;11622;40886;86097;93202;62917;94882;33310;21019;5524;162527;59599;205549;80667;97003;209630;109986;51983;129070;20931
"28.11.2010 Gegenentwurf zur Ausschaffungsinitiative";"Abgegebene Stimmen";2690799;485798;361246;146926;12872;56426;14658;18435;11697;41398;86536;94581;64056;96427;33565;21479;5697;165916;61238;209111;81882;97164;210788;110228;52413;129070;21192
"28.11.2010 Ausschaffungsinitiative";"Abgegebene Stimmen";2690799;485798;361246;146926;12872;56426;14658;18435;11697;41398;86536;94581;64056;96427;33565;21479;5697;165916;61238;209111;81882;97164;210788;110228;52413;129070;21192
"26.09.2010 Revision des Arbeitslosenversicherungsgesetzes";"Abgegebene Stimmen";1819477;290378;246245;88351;6735;31411;8934;11790;5601;30244;61439;64391;53827;69032;26303;13488;2901;119823;35341;122031;46798;71105;168587;85267;43128;98868;17459
"07.03.2010 Berufliche Vorsorge: Anpassung des Mindestumwandlungssatzes";"Abgegebene Stimmen";2311052;400191;303155;112735;12032;44493;13961;17008;10709;34774;87634;75401;56790;81943;30292;17513;4136;128832;52646;163824;70800;89854;202449;107222;54406;115947;22305
"07.03.2010 Tierschutzanwalt-Initiative";"Abgegebene Stimmen";2314490;401505;303158;113162;12094;44534;14004;17027;10694;34897;87781;75412;56915;82051;30227;17592;4151;129073;52967;163887;71209;89880;202567;107250;54239;115947;22267
"07.03.2010 Forschung am Menschen";"Abgegebene Stimmen";2297548;396827;303154;112024;11814;44209;14009;16891;10672;34213;87238;74898;56346;81254;30139;17307;4114;127430;51824;161819;70358;89759;201895;107128;54125;115947;22154
"29.11.2009 Verbot von Minaretten";"Abgegebene Stimmen";2709287;466910;367978;137325;13486;49739;15049;17094;12080;43871;92702;96068;65919;96700;34412;21763;5538;164531;62562;202889;84972;103471;212041;122768;58576;135933;24910
"29.11.2009 Verbot von Kriegsmaterial-Exporten";"Abgegebene Stimmen";2690488;461263;368062;136257;13435;49412;15101;17050;12019;43671;92479;95117;65362;95606;34256;21484;5383;162435;61468;200088;83760;103423;211645;122690;58347;135933;24742
"29.11.2009 Spezialfinanzierung für Aufgaben im Luftverkehr";"Abgegebene Stimmen";2652205;449645;368070;133552;12959;48672;14935;16777;11903;42760;91526;93946;63807;93619;34103;20986;5412;157599;59106;195392;82882;103300;210388;122538;57962;135933;24433
"27.09.2009 Verzicht auf die Einführung der allgemeinen Volksinitiative";"Abgegebene Stimmen";2034093;336004;281798;98788;11750;36916;9727;12201;10136;34028;73697;70267;50107;70755;30969;15992;3850;125372;42817;145007;63105;67832;178857;85168;44974;117526;16450
"27.09.2009 IV-Zusatzfinanzierung";"Abgegebene Stimmen";2063128;343918;281790;101514;12174;37427;9838;12362;10248;34674;74987;70787;51397;71781;31192;16545;3885;129328;44352;147799;64218;67934;179779;85396;45608;117526;16669
"17.05.2009 Biometrische Pässe";"Abgegebene Stimmen";1942864;340757;252455;98482;10407;38364;8867;11388;6767;30953;58004;71964;52006;80956;28815;16132;3318;101910;44656;157411;64374;67445;166527;77452;44985;94603;13866
"17.05.2009 Verfassungsartikel zur Komplementärmedizin";"Abgegebene Stimmen";1944267;340893;252454;98597;10446;38315;8877;11410;6762;31001;58091;72014;52243;80962;28819;16172;3303;102033;44900;157428;64462;67443;166666;77483;45007;94603;13883
"08.02.2009 Personenfreizügigkeit Schweiz-EU";"Abgegebene Stimmen";2572040;438598;324384;128383;11359;52176;13221;17391;13890;39668;87957;85677;64130;93887;33312;19853;5192;155327;60998;194371;76397;116747;212909;113700;59541;128173;24799
"30.11.2008 Betäubungsmittelgesetz";"Abgegebene Stimmen";2355412;431903;304214;118928;9714;43838;11425;13798;10309;35085;84651;76560;57600;87580;29562;17966;4314;139169;58354;173616;70906;83061;203322;113907;49284;101519;24827
"30.11.2008 Hanfinitiative";"Abgegebene Stimmen";2365431;434458;304188;119495;9828;44008;11461;13847;10329;35382;84992;76685;58022;88075;29633;18107;4325;140907;59201;175209;71080;83104;203477;113947;49218;101519;24934
"30.11.2008 Verbandsbeschwerderechts-Initiative";"Abgegebene Stimmen";2359213;432778;304200;119031;9789;43883;11440;13827;10321;35245;84739;76558;57759;87585;29531;18077;4322;140287;58689;174356;70890;83080;203223;113934;49289;101519;24861
"30.11.2008 Initiative für ein flexibles AHV-Alter";"Abgegebene Stimmen";2380196;438392;304200;120401;10022;44259;11514;13924;10355;35485;85294;76994;58745;88561;29740;18303;4338;143149;60759;176756;71716;83104;204035;114024;49507;101519;25100
"30.11.2008 Unverjährbarkeit pornografischer Straftaten an Kindern";"Abgegebene Stimmen";2374312;437031;304193;120139;9881;44179;11487;13876;10328;35453;85106;76807;58423;88373;29674;18194;4338;142417;60103;176033;71564;83113;203736;113971;49384;101519;24990
"01.06.2008 Gesundheitsartikel";"Abgegebene Stimmen";2227203;387187;292630;114898;9258;44462;11609;13587;9448;34147;74686;75611;59501;80234;30692;16086;3781;118731;50545;151041;57544;103054;201169;93377;51781;122366;19778
"01.06.2008 Initiative «gegen Behördenprogaganda»";"Abgegebene Stimmen";2229206;388760;292620;114843;9327;44597;11614;13581;9458;34187;74465;75726;59354;79933;30747;16183;3810;119097;50633;151458;57659;103008;200919;93384;51707;122366;19770
"01.06.2008 Einbürgerungsinitiative";"Abgegebene Stimmen";2245570;393323;292648;116702;9475;45120;11690;13681;9472;34595;74707;76115;59948;80827;30780;16368;3814;121546;51761;153514;58059;103025;201127;93417;51682;122366;19808
"24.02.2008 Unternehmenssteuerreform II";"Abgegebene Stimmen";1914955;307421;232152;105754;8376;36714;10632;14956;7440;32715;65653;61694;46451;72737;29555;13746;3255;104332;46780;130375;49772;65976;169142;86690;50918;142974;18745
"24.02.2008 Initiative gegen Kampfjetlärm";"Abgegebene Stimmen";1920885;309296;232227;106514;8417;37041;10715;15105;7462;32831;65703;61765;46627;73061;29419;13821;3268;104904;47152;131003;49908;65982;169266;86758;50936;142974;18730
"17.06.2007 5. IV-Revision";"Abgegebene Stimmen";1784498;293694;219265;89597;7020;34038;8151;10447;8286;27938;59408;57187;59798;64634;28353;14073;3173;110522;43980;116063;43878;63856;174248;78812;50102;98163;19812
"11.03.2007 Einheitskrankenkasse";"Abgegebene Stimmen";2257903;367877;280129;121899;9301;43148;11697;13180;9746;38104;82454;67920;52231;72143;31835;16859;4586;124724;52341;148831;72059;101849;215217;105195;61464;129369;23745
"26.11.2006 Familienzulagen";"Abgegebene Stimmen";2206479;387659;289985;112143;9619;46430;10832;12842;10359;31800;80075;84245;56022;75383;30182;17248;4128;124318;46403;153471;64432;90147;191105;90824;52530;114142;20155
"26.11.2006 Ostzusammenarbeit";"Abgegebene Stimmen";2205269;387711;290122;112078;9614;46430;10828;12860;10363;31831;79939;84145;56046;75254;30191;17217;4236;124148;46187;152892;64425;90135;190993;90816;52538;114142;20128
"24.09.2006 Asylgesetz";"Abgegebene Stimmen";2393806;424016;310608;120121;10161;48048;11160;14337;10508;37917;85090;78624;64407;93389;32058;19034;4791;143674;58679;171119;68579;90587;198903;94938;55741;125019;22298
