"Datum und Vorlage";"Ergebnisse";"Schweiz";"Zürich";"Bern / Berne";"Luzern";"Uri";"Schwyz";"Obwalden";"Nidwalden";"Glarus";"Zug";"Fribourg / Freiburg";"Solothurn";"Basel-Stadt";"Basel-Landschaft";"Schaffhausen";"Appenzell Ausserrhoden";"Appenzell Innerrhoden";"St. Gallen";"Graubünden / Grigioni / Grischun";"Aargau";"Thurgau";"Ticino";"Vaud";"Valais / Wallis";"Neuchâtel";"Genève";"Jura"
"05.12.1976 Geld- und Kreditpolitik";"Stimmberechtigte";3772466;672863;625816;175289;20998;55231;15454;17092;22393;41526;111576;134640;141893;128638;42282;29442;7881;224299;96831;255186;103041;143065;302221;129383;96710;178716;...
"26.09.1976 Haftpflichtversicherung für Motorfahrzeuge und Fahrräder";"Stimmberechtigte";3766161;671687;625416;174237;20939;55228;15426;17061;22328;41471;111286;133976;142839;128291;42349;29439;7890;223615;96864;253987;102908;142708;302040;129077;96635;178464;...
"26.09.1976 Radio- und Fernsehartikel";"Stimmberechtigte";3766161;671687;625416;174237;20939;55228;15426;17061;22328;41471;111286;133976;142839;128291;42349;29439;7890;223615;96864;253987;102908;142708;302040;129077;96635;178464;...
"13.06.1976 Neukonzeption Arbeitslosenversicherung";"Stimmberechtigte";3756474;669670;624327;174436;20885;54939;15391;16929;22805;41108;111096;133789;142424;127649;42241;29262;7822;223347;96311;253012;102555;141890;301197;128679;96707;178003;...
"13.06.1976 IDA-Darlehen";"Stimmberechtigte";3756474;669670;624327;174436;20885;54939;15391;16929;22805;41108;111096;133789;142424;127649;42241;29262;7822;223347;96311;253012;102555;141890;301197;128679;96707;178003;...
"13.06.1976 Raumplanungsgesetz";"Stimmberechtigte";3756474;669670;624327;174436;20885;54939;15391;16929;22805;41108;111096;133789;142424;127649;42241;29262;7822;223347;96311;253012;102555;141890;301197;128679;96707;178003;...
"21.03.1976 Steuerinitiative";"Stimmberechtigte";3750162;669117;623756;173774;20793;54701;15294;16828;22292;40882;110801;133517;142324;127110;42222;29186;7776;223098;97207;251626;102105;141883;300950;128758;96543;177619;...
"21.03.1976 Gegenentwurf zur Mitbestimmungsinitiative";"Stimmberechtigte";3750162;669117;623756;173774;20793;54701;15294;16828;22292;40882;110801;133517;142324;127110;42222;29186;7776;223098;97207;251626;102105;141883;300950;128758;96543;177619;...
"21.03.1976 Mitbestimmung der Arbeitnehmer";"Stimmberechtigte";3750162;669117;623756;173774;20793;54701;15294;16828;22292;40882;110801;133517;142324;127110;42222;29186;7776;223098;97207;251626;102105;141883;300950;128758;96543;177619;...
"07.12.1975 Ein-/Ausfuhr Landwirtschaftsprodukte";"Stimmberechtigte";3737823;666964;621388;173339;20723;54532;15191;16742;22295;40621;110331;133292;142595;126347;42081;29287;7809;222359;95461;251393;101778;141126;300091;128238;96529;177311;...
"07.12.1975 Wasserwirtschaft";"Stimmberechtigte";3737823;666964;621388;173339;20723;54532;15191;16742;22295;40621;110331;133292;142595;126347;42081;29287;7809;222359;95416;251393;101778;141126;300091;128238;96529;177311;...
"07.12.1975 Niederlassungsfreiheit und Unterstützungsregelung";"Stimmberechtigte";3737823;666964;621388;173339;20723;54532;15191;16742;22295;40621;110331;133292;142595;126347;42081;29287;7809;222359;95461;251393;101778;141126;300091;128238;96529;177311;...
"08.06.1975 Erschwerung Ausgabenbeschlüsse";"Stimmberechtigte";3719992;663275;619572;172759;20603;54159;15086;16484;22252;40307;109197;133117;143471;125018;41875;29360;7795;221127;94804;249479;101365;140422;298591;126744;96587;176543;...
"08.06.1975 Erhöhung Steuereinnahmen";"Stimmberechtigte";3719992;663275;619572;172759;20603;54159;15086;16484;22252;40307;109197;133117;143471;125018;41875;29360;7795;221127;94804;249479;101365;140422;298591;126744;96587;176543;...
"08.06.1975 Generalzolltarif";"Stimmberechtigte";3719992;663275;619572;172759;20603;54159;15086;16484;22252;40307;109197;133117;143471;125018;41875;29360;7795;221127;94804;249479;101365;140422;298591;126744;96587;176543;...
"08.06.1975 Finanzierung der Nationalstrassen";"Stimmberechtigte";3719992;663275;619572;172759;20603;54159;15086;16484;22252;40307;109197;133117;143471;125018;41875;29360;7795;221127;94804;249479;101365;140422;298591;126744;96587;176543;...
"08.06.1975 Schutz der Währung";"Stimmberechtigte";3719992;663275;619572;172759;20603;54159;15086;16484;22252;40307;109197;133117;143471;125018;41875;29360;7795;221127;94804;249479;101365;140422;298591;126744;96587;176543;...
"02.03.1975 Konjunkturartikel";"Stimmberechtigte";3717238;661778;618992;172117;20576;53969;15038;16273;22227;40093;114532;132682;143504;124644;41793;29220;7788;220715;94798;248422;101090;139610;298542;126240;96639;175956;...
"08.12.1974 Soziale Krankenversicherung (Gegenentwurf)";"Stimmberechtigte";3706105;661316;618415;171913;20487;53836;14997;16194;22214;39846;109356;132585;143573;124094;41790;29379;7789;220167;93801;247490;100875;139453;298122;125780;96852;175781;...
"08.12.1974 Soziale Krankenversicherung (Initiative)";"Stimmberechtigte";3706105;661316;618415;171913;20487;53836;14997;16194;22214;39846;109356;132585;143573;124094;41790;29379;7789;220167;93801;247490;100875;139453;298122;125780;96852;175781;...
"08.12.1974 Erschwerung Ausgabenbeschlüsse";"Stimmberechtigte";3706105;661316;618415;171913;20487;53836;14997;16194;22214;39846;109356;132585;143573;124094;41790;29379;7789;220167;93801;247490;100875;139453;298122;125780;96852;175781;...
"08.12.1974 Verbesserung Bundeshaushalt";"Stimmberechtigte";3706105;661316;618415;171913;20487;53836;14997;16194;22214;39846;109356;132585;143573;124094;41790;29379;7789;220167;93801;247490;100875;139453;298122;125780;96852;175781;...
"20.10.1974 Gegen die Überfremdung";"Stimmberechtigte";3702498;660271;618141;171853;20539;53639;14935;16144;22205;39650;109135;132420;143852;123738;41835;29220;7766;220036;93820;247084;100891;139110;298375;125617;96712;175510;...
"02.12.1973 Tierschutzartikel";"Stimmberechtigte";3665107;655814;612178;169459;20198;52842;14874;15606;22033;38926;107705;130894;145288;121500;41620;29037;7723;216872;92624;243028;99781;137394;294459;124030;96497;174725;...
"02.12.1973 Steuerwirksame Abschreibungen";"Stimmberechtigte";3665107;655814;612178;169459;20198;52842;14874;15606;22033;38926;107705;130894;145288;121500;41620;29037;7723;216872;92624;243028;99781;137394;294459;124030;96497;174725;...
"02.12.1973 Stabilisierung des Baumarktes";"Stimmberechtigte";3665107;655814;612178;169459;20198;52842;14874;15606;22033;38926;107705;130894;145288;121500;41620;29037;7723;216872;92624;243028;99781;137394;294459;124030;96497;174725;...
"02.12.1973 Massnahmen im Kreditwesen";"Stimmberechtigte";3665107;655814;612178;169459;20198;52842;14874;15606;22033;38926;107705;130894;145288;121500;41620;29037;7723;216872;92624;243028;99781;137394;294459;124030;96497;174725;...
"02.12.1973 Preisüberwachung";"Stimmberechtigte";3665107;655814;612178;169459;20198;52842;14874;15606;22033;38926;107705;130894;145288;121500;41620;29037;7723;216872;92624;243028;99781;137394;294459;124030;96497;174725;...
"20.05.1973 Jesuiten- und Klosterartikel";"Stimmberechtigte";3642756;652902;608183;168762;20110;52327;14601;15398;21946;38493;106847;130080;146465;119867;41437;28929;7663;215431;91587;240251;99027;136156;292579;123093;96389;174233;...
"04.03.1973 Forschungsartikel";"Stimmberechtigte";3633517;651157;606763;168086;20079;51993;14682;15295;21861;38285;106429;129734;146412;119256;41461;28786;7624;214566;92015;239437;98611;134997;292414;122681;96256;174007;...
"04.03.1973 Bildungsartikel";"Stimmberechtigte";3633517;651157;606763;168086;20079;51993;14682;15295;21861;38285;106429;129734;146412;119256;41461;28786;7624;214566;92015;239437;98611;134997;292414;122681;96256;174007;...
"03.12.1972 Abkommen mit der EWG";"Stimmberechtigte";3628891;651396;606826;167615;19995;51801;14517;15240;21971;38090;106042;129449;147213;118825;41259;28909;7649;214113;91340;238846;98610;135584;291309;121759;96563;173970;...
"03.12.1972 Einführung Volkspension (Gegenentwurf)";"Stimmberechtigte";3628891;651396;606826;167615;19995;51801;14517;15240;21971;38090;106042;129449;147213;118825;41259;28909;7649;214113;91340;238864;98610;135584;291309;121759;96563;173970;...
"03.12.1972 Einführung Volkspension (Initiative)";"Stimmberechtigte";3628891;651396;606826;167615;19995;51801;14517;15240;21971;38090;106042;129449;147213;118825;41259;28909;7649;214113;91340;238846;98610;135584;291309;121759;96563;173970;...
"24.09.1972 Waffenausfuhrverbot";"Stimmberechtigte";3620937;649616;605626;167257;19971;51686;14540;15020;22003;37889;105605;128897;147633;117936;41389;28828;7451;213846;90827;237046;98136;136136;291238;121946;96573;173842;...
"04.06.1972 Schutz der Währung";"Stimmberechtigte";3604099;647485;601496;166589;19855;51406;14389;15017;21992;37631;105196;128341;147995;116889;41236;28797;7584;213040;90506;235568;97744;135035;289091;120926;96478;173813;...
"04.06.1972 Stabilisierung des Baumarktes";"Stimmberechtigte";3604099;647485;601496;166589;19855;51406;14389;15017;21992;37631;105196;128341;147995;116889;41236;28797;7584;213040;90506;235568;97744;135035;289091;120926;96478;173813;...
"05.03.1972 Mieterschutz";"Stimmberechtigte";3600759;646745;601619;165901;19753;51311;14448;14818;21932;37407;104940;128346;149996;115966;41097;28811;7590;212460;89906;234712;97409;134522;289919;121199;96086;173866;...
"05.03.1972 Gegenentwurf zur Wohnungsbau-Initiative";"Stimmberechtigte";3600759;646745;601619;165901;19753;51311;14448;14818;21932;37407;104940;128346;149996;115966;41097;28811;7590;212460;89906;234712;97409;134522;289919;121199;96086;173866;...
"05.03.1972 Förderung des Wohnungsbaues";"Stimmberechtigte";3600759;646745;601619;165901;19753;51311;14448;14818;21932;37407;104940;128346;149996;115966;41097;28811;7590;212460;89906;234712;97409;134522;289919;121199;96086;173866;...
"06.06.1971 Weiterführung der Finanzordnung";"Stimmberechtigte";3565435;641255;595406;164910;19548;50343;14326;14715;22104;36542;103734;127361;150098;112811;40702;28756;7678;209834;89299;231415;96564;133086;286701;118541;96085;173621;...
"06.06.1971 Umweltschutz";"Stimmberechtigte";3565435;641255;595406;164910;19548;50343;14326;14715;22104;36542;103734;127361;150098;112811;40702;28756;7678;209834;89299;231415;96564;133086;286701;118541;96085;173621;...
"07.02.1971 Frauenstimmrecht";"Stimmberechtigte";1654708;290558;281027;78768;9671;24619;7057;7190;10403;17121;51384;60309;65572;53118;18875;13496;3803;97851;42694;109855;45982;57981;130872;57794;43156;75552;...
"15.11.1970 Änderung Finanzordnung";"Stimmberechtigte";1665753;289307;280103;78070;9662;24532;7045;7189;10445;16834;51281;60360;65696;52578;18881;13543;3782;97643;42247;109366;45878;57824;130010;57447;43104;75575;...
"27.09.1970 Wohnungs- und Familienschutz";"Stimmberechtigte";1648062;288366;280258;77986;9682;24532;7064;7196;10456;16750;51238;60224;65814;52461;18874;13624;3827;98491;42233;109034;45849;58025;130181;57332;43054;75511;...
"27.09.1970 Förderung von Turnen und Sport";"Stimmberechtigte";1648062;288366;280258;77986;9682;24532;7064;7196;10456;16750;51238;60224;65814;52461;18874;13624;3827;98491;42233;109034;45849;58025;130181;57332;43054;75511;...
"07.06.1970 Gegen die Überfremdung";"Stimmberechtigte";1641777;287456;279136;77696;9637;24426;7002;7143;10481;16660;51168;60196;66104;51855;18814;13459;3761;96907;42109;108514;45482;58186;130064;57047;43145;75329;...
"01.02.1970 Inländische Zuckerwirtschaft";"Stimmberechtigte";1634975;286295;278429;77746;9572;24266;6944;6998;10509;16551;50857;59983;66174;51409;18742;13413;3704;96340;42116;107827;45441;57679;129238;56695;43056;74991;...
"14.09.1969 Bodenrecht";"Stimmberechtigte";1626593;284648;277439;75726;9582;24199;6944;6881;10531;16430;50601;59860;66326;50645;18746;13422;3667;95854;41595;107393;45584;57434;128859;56439;43039;74749;...
"01.06.1969 Eidg. technische Hochschulen";"Stimmberechtigte";1623226;284401;276363;77059;9567;24055;6994;6895;10518;16445;50374;59688;66333;50199;18699;13388;3791;95489;41477;107029;45426;57238;128276;56054;43013;74455;...
"19.05.1968 Tabakbesteuerung";"Stimmberechtigte";1606731;281297;274191;75866;9398;23696;6872;6799;10513;16086;49840;58988;66658;48763;18591;13401;3785;94386;41042;105413;45120;56862;127270;55293;42842;73759;...
"18.02.1968 Steueramnestie";"Stimmberechtigte";1603763;280465;273836;75787;9312;23624;6829;6751;10562;15858;49859;58875;66746;48383;18661;13384;3750;94180;41288;105397;45194;56613;127464;54998;42844;73103;...
"02.07.1967 Gegen die Bodenspekulation";"Stimmberechtigte";1591621;278549;271270;75493;9248;23418;6797;6685;10613;15664;49551;58420;67325;47295;18597;13437;3627;93042;40574;104166;44967;56642;125169;54400;42777;73895;...
"16.10.1966 Bekämpfung des Alkoholismus";"Stimmberechtigte";1580573;276832;269287;74816;9206;23220;6735;6570;10636;15337;48984;57984;67286;46288;18470;13387;3774;92495;40386;103425;44578;55971;126304;53858;42675;72069;...
"16.10.1966 Auslandschweizerartikel";"Stimmberechtigte";1580573;276832;269287;74816;9206;23220;6735;6570;10636;15337;48984;57984;67286;46288;18470;13387;3774;92495;40386;103425;44578;55971;126304;53858;42675;72069;...
"16.05.1965 Milchbeschluss";"Stimmberechtigte";1556375;273560;265726;73698;9054;22679;6613;6328;10639;14933;48290;57021;67110;44511;18253;13453;3755;90838;39573;101138;44081;54512;123769;52789;42453;71599;...
"28.02.1965 Massnahmen Bauwirtschaft";"Stimmberechtigte";1558090;276260;265521;73379;9026;22585;6609;6322;10614;14800;48184;57003;67253;44261;18162;13454;3733;90867;39891;100900;44103;54284;124371;52718;42171;71619;...
"28.02.1965 Massnahmen Kreditwesen";"Stimmberechtigte";1558090;276260;265521;73379;9026;22585;6609;6322;10614;14800;48184;57003;67253;44261;18162;13454;3733;90867;39891;100900;44103;54284;124371;52718;42171;71619;...
"06.12.1964 Preiskontrollmassnahmen";"Stimmberechtigte";1547405;272206;264745;73173;8988;22395;6534;6285;10561;14627;47829;56656;67300;43902;18180;13380;3717;90180;39326;100393;44110;54166;123499;51812;42082;71359;...
"24.05.1964 Berufsbildungsgesetz";"Stimmberechtigte";1539434;270845;262929;72907;8933;22240;6507;6240;10585;14454;47444;56342;67152;43299;18128;13402;3747;90052;39106;99592;43829;54002;122902;51794;42158;70845;...
"02.02.1964 Steueramnestie";"Stimmberechtigte";1535746;270413;262747;72470;8868;22115;6477;6165;10601;14302;47505;56167;67582;43063;18067;13471;3718;89798;38996;99028;43799;53734;122472;51555;41809;70824;...
"08.12.1963 Stipendien und Ausbildungsbeihilfen";"Stimmberechtigte";1532921;270131;262439;72490;8875;22096;6449;6155;10604;14226;47332;56122;67411;42803;18048;13451;3714;89430;38853;98648;43781;53568;122080;51466;41892;70857;...
"08.12.1963 Weiterführung Finanzordnung";"Stimmberechtigte";1532921;270131;262439;72490;8875;22096;6449;6155;10604;14226;47332;56122;67411;42803;18048;13451;3714;89430;38853;98648;43781;53568;122080;51466;41892;70857;...
"26.05.1963 Volksrecht und Atomwaffen";"Stimmberechtigte";1523595;268821;260669;71877;8854;21975;6399;6143;10603;14019;46935;55918;67436;42397;17982;13453;3704;89077;38571;97996;43425;53212;121134;50796;41791;70408;...
"04.11.1962 Wahl des Nationalrates";"Stimmberechtigte";1515920;267587;259414;71343;8820;21807;6369;6076;10644;13811;46477;55617;67384;41989;18093;13393;3691;88590;38130;97415;43503;52698;120927;50435;41669;70038;...
"27.05.1962 Taggelder des Nationalrates";"Stimmberechtigte";1509718;266590;258046;71067;8754;21667;6376;6006;10650;13736;46302;55523;67541;41513;17941;13438;3700;88466;38082;96902;43266;52098;120591;50212;41664;69587;...
"27.05.1962 Natur- und Heimatschutz";"Stimmberechtigte";1509718;266590;258046;71067;8754;21667;6376;6006;10650;13736;46302;55523;67541;41513;17941;13438;3700;88466;38082;96902;43266;52098;120591;50212;41664;69587;...
"01.04.1962 Verbot der Atomwaffen";"Stimmberechtigte";1510038;266357;257560;70716;8728;21652;6351;5987;10636;13683;46304;55385;67772;41423;17949;13413;3698;90100;38247;96726;43265;51810;120869;50354;41622;69431;...
"03.12.1961 Uhrenstatut";"Stimmberechtigte";1505074;265645;257142;70705;8754;21591;6283;5957;10666;13525;46146;55344;67724;41143;17923;13440;3685;88037;38081;96304;43325;52286;120345;50052;41600;69371;...
"22.10.1961 Einführung Gesetzesinitiative";"Stimmberechtigte";1502509;265136;256982;70639;8714;21575;6269;5960;10697;13561;46088;55204;67392;41086;17917;13398;3575;88033;37929;96169;43280;52225;119766;50025;41601;69288;...
"05.03.1961 Treibstoffzoll für Nationalstrassenbau";"Stimmberechtigte";1496380;264144;256196;70251;8741;21372;6270;5960;10763;13449;45976;55206;67704;40145;17821;13458;3810;87431;38083;95529;43285;51402;119482;49746;41366;68790;...
"05.03.1961 Leitungsanlagen für Treibstoffe";"Stimmberechtigte";1496380;264144;256196;70251;8741;21372;6270;5960;10763;13449;45976;55206;67704;40145;17821;13458;3810;87431;38083;95529;43285;51402;119482;49746;41366;68790;...
"04.12.1960 Massnahmen Milchwirtschaft";"Stimmberechtigte";1493734;264254;256025;70216;8732;21292;6299;5945;10767;13402;45728;55146;67336;39846;17843;13439;3616;87626;37781;95232;43438;51240;118982;49457;41337;68755;...
"29.05.1960 Preiskontrollmassnahmen";"Stimmberechtigte";1488779;262732;255358;70008;8743;21294;6338;5888;10779;13196;45610;55031;67579;39100;17870;13489;3617;87389;37578;94931;43409;51302;118616;49476;41450;68096;...
"24.05.1959 Zivilschutzartikel";"Stimmberechtigte";1479566;260252;253870;69612;8719;21148;6318;5796;10833;13010;45621;55104;67422;38244;17723;13480;3620;87052;37617;94325;43372;50841;117556;49074;41639;67318;...
"01.02.1959 Frauenstimmrecht";"Stimmberechtigte";1480555;260027;254582;69388;8717;21136;6299;5809;10817;12997;45749;55146;67067;38050;17759;13583;3600;86796;37669;94208;43478;51396;118485;48986;41757;67054;...
"07.12.1958 Abkommen mit Italien zur Wasserkraft des Spöl";"Stimmberechtigte";1477043;259610;254334;69122;8662;21176;6272;5760;10822;13013;45728;55106;66950;37904;17727;13568;3600;86688;37570;94078;43397;50458;117899;48780;41847;66972;...
"07.12.1958 Kursaalspiele";"Stimmberechtigte";1477043;259610;254334;69122;8662;21176;6272;5760;10822;13013;45728;55106;66950;37904;17727;13568;3600;86688;37570;94078;43397;50458;117899;48780;41847;66972;...
"26.10.1958 44-Stunden-Woche";"Stimmberechtigte";1476963;259126;254261;69119;8676;21127;6284;5797;10788;12990;45666;55321;67205;37813;17652;13559;3609;86622;37500;93868;43365;50941;117992;48813;41871;66998;...
"06.07.1958 Strassennetzverbesserung";"Stimmberechtigte";1472828;258659;253764;68864;8689;21055;6311;5804;10773;12997;45677;54952;66766;37670;17659;13537;3596;86704;37176;93605;43222;50220;117855;48700;41894;66679;...
"06.07.1958 Filmwesen";"Stimmberechtigte";1472828;258659;253764;68864;8689;21055;6311;5804;10773;12997;45677;54952;66766;37670;17659;13537;3596;86704;37176;93605;43222;50220;117855;48700;41894;66679;...
"11.05.1958 Neuordnung Finanzhaushalt";"Stimmberechtigte";1471221;258225;253354;68687;8659;21077;6274;5795;10767;12986;45524;55006;66718;37566;17637;13537;3627;86696;37205;93629;43126;50258;117809;48637;41815;66607;...
"26.01.1958 Missbrauch wirtschaftlicher Macht";"Stimmberechtigte";1469853;258076;253453;68492;8671;21053;6306;5767;10792;12932;45500;54938;66446;37600;17635;13558;3607;86759;37160;93491;43214;49926;117505;48618;42032;66322;...
"24.11.1957 Brotgetreideversorgung";"Stimmberechtigte";1469328;257675;252850;68514;8622;21019;6287;5790;10792;12846;45570;54856;66297;37408;17618;13622;3613;86622;37072;93376;43298;51064;117661;48579;41907;66370;...
"24.11.1957 Atomenergie und Strahlenschutz";"Stimmberechtigte";1469328;257675;252850;68514;8622;21019;6287;5790;10792;12846;45570;54856;66297;37408;17618;13622;3613;86622;37072;93376;43298;51064;117661;48579;41907;66370;...
"03.03.1957 Rundspruch und Fernsehen";"Stimmberechtigte";1464540;256461;252310;68152;8546;21142;6296;5761;10867;12745;45594;54878;66056;37072;17576;13625;3658;87116;37282;93145;43336;49292;117862;48528;41753;65487;...
"03.03.1957 Zivilschutzartikel";"Stimmberechtigte";1464540;256461;252310;68152;8546;21142;6296;5761;10867;12745;45594;54878;66056;37072;17576;13625;3658;87116;37282;93145;43336;49292;117862;48528;41753;65487;...
"30.09.1956 Ausgabenbeschlüsse";"Stimmberechtigte";1459824;254639;251670;68303;8485;21105;6310;5757;10898;12751;45645;54718;65616;36626;17625;13711;3681;87248;37220;93083;43490;50159;116438;48151;41574;64921;...
"30.09.1956 Revision der Brotgetreideordnung";"Stimmberechtigte";1459824;254639;251670;68303;8485;21105;6310;5757;10898;12751;45645;54718;65616;36626;17625;13711;3681;87248;37220;93083;43490;50159;116438;48151;41574;64921;...
"13.05.1956 Hilfe an die Holzverzuckerungs-AG Graubünden";"Stimmberechtigte";1454269;253825;250889;68162;8432;21046;6316;5751;10919;12673;44946;54599;65418;36299;17595;13711;3705;86941;36907;92944;43343;49788;116150;48051;41498;64361;...
"13.05.1956 Wasserrechtskonzessionen";"Stimmberechtigte";1454269;253825;250889;68162;8432;21046;6316;5751;10919;12673;44946;54599;65418;36299;17595;13711;3705;86941;36907;92944;43343;49788;116150;48051;41498;64361;...
"04.03.1956 Beschränkte Preiskontrolle";"Stimmberechtigte";1454506;253641;251323;67952;8401;21080;6313;5740;10968;12634;45659;54370;65274;36166;17593;13753;3700;87162;37386;92820;43404;49563;116154;47625;41514;64311;...
"13.03.1955 Mieter- und Konsumentenschutzinitiative (Gegenentwurf)";"Stimmberechtigte";1447187;251277;250631;67995;8391;20985;6403;5726;11035;12561;46270;53922;64747;35190;17469;13905;3698;86982;37210;92198;43199;49189;115833;47570;41633;63168;...
"13.03.1955 Mieter- und Konsumentenschutzinitiative";"Stimmberechtigte";1447187;251277;250631;67995;8391;20985;6403;5726;11035;12561;46270;53922;64747;35190;17469;13905;3698;86982;37210;92198;43199;49189;115833;47570;41633;63168;...
"05.12.1954 Schutz der Stromlandschaft Rheinau";"Stimmberechtigte";1442668;250248;250530;67548;8410;20884;6269;5721;11047;12465;45866;53730;64425;34977;17453;13909;3723;86775;37143;91800;43271;49450;115183;47469;41569;62803;...
"24.10.1954 Finanzordnung 1955 bis 1958";"Stimmberechtigte";1441310;249421;250353;67632;8370;20937;6280;5720;11008;12453;46160;53553;64574;34803;17451;13959;3710;86851;37144;91735;43239;49014;115306;47590;41540;62507;...
"20.06.1954 Hilfe an kriegsgeschädigte Auslandschweizer";"Stimmberechtigte";1437972;248615;250415;67527;8346;20959;6283;5703;11096;12327;45834;53395;64516;34385;17460;14010;3740;86422;37039;91468;43205;49025;115075;47231;41563;62333;...
"20.06.1954 Fähigkeitsausweise";"Stimmberechtigte";1437972;248615;250415;67527;8346;20959;6283;5703;11096;12327;45834;53395;64516;34385;17460;14010;3740;86422;37039;91468;43205;49025;115075;47231;41563;62333;...
"06.12.1953 Schutz der Gewässer";"Stimmberechtigte";1433363;247678;249850;67255;8341;20875;6272;5670;11114;12229;45845;53115;64008;34107;17353;13969;3741;86379;37165;90885;43236;48845;115046;47035;41377;61973;...
"06.12.1953 Neuordnung Finanzhaushalt";"Stimmberechtigte";1433363;247678;249850;67255;8341;20875;6272;5670;11114;12229;45845;53115;64008;34107;17353;13969;3741;86379;37165;90885;43236;48845;115046;47035;41377;61973;...
"19.04.1953 Postverkehrsgesetz";"Stimmberechtigte";1426714;245749;249362;66767;8367;20769;6317;5699;11142;12202;45810;52767;63948;33494;17316;13977;3767;86016;37024;90288;43112;48243;114681;46958;41177;61762;...
"23.11.1952 Brotgetreideversorgung";"Stimmberechtigte";1423658;244912;249239;66807;8317;20738;6275;5684;11129;12192;45941;52464;63501;33415;17295;14082;3760;85970;36999;90191;43235;48297;113774;46748;41318;61375;...
"23.11.1952 Preiskontrolle";"Stimmberechtigte";1423658;244912;249239;66807;8317;20738;6275;5684;11129;12192;45941;52464;63501;33415;17295;14082;3760;85970;36999;90191;43235;48297;113774;46748;41318;61375;...
"05.10.1952 Luftschutzräume";"Stimmberechtigte";1422239;244192;249342;66631;8315;20755;6262;5680;11137;12125;45902;52405;63385;33236;17274;14125;3763;85961;37040;89944;43245;48634;113897;46678;41184;61127;...
"05.10.1952 Tabaksteuer und AHV";"Stimmberechtigte";1422239;244192;249342;66631;8315;20755;6262;5680;11137;12125;45902;52405;63385;33236;17274;14125;3763;85961;37040;89944;43245;48634;113897;46678;41184;61127;...
"06.07.1952 Deckung der Rüstungsausgaben";"Stimmberechtigte";1419573;243516;248733;66782;8324;20722;6288;5678;11143;12117;46013;52333;63331;33076;17274;14177;3734;85901;36842;89780;43216;48284;113715;46586;41166;60842;...
"18.05.1952 Rüstungsfinanzierung und Schutz sozialer Errungenschaften";"Stimmberechtigte";1418727;243431;248400;66523;8304;20796;6225;5685;11148;12139;45924;52280;63149;33027;17302;14139;3751;85874;37100;89789;43226;48191;113947;46627;41022;60728;...
"20.04.1952 Warenumsatzsteuer-Initiative";"Stimmberechtigte";1417918;243212;248089;66432;8316;20757;6260;5663;11133;12113;46003;52264;63267;32969;17320;14141;3752;85756;37113;89806;43260;48132;114024;46593;40919;60624;...
"30.03.1952 Landwirtschaftsgesetz";"Stimmberechtigte";1418381;243198;248492;66429;8330;20809;6282;5657;11137;12132;46003;52228;63162;32996;17315;14135;3759;85845;37319;89766;43271;48158;114002;46604;40880;60472;...
"02.03.1952 Bewilligungspflicht für Gasthöfe";"Stimmberechtigte";1415536;242877;248192;66265;8287;20834;6460;5646;11123;12091;45897;51914;63078;32946;17299;14156;3687;85760;37232;89638;43344;48001;113196;46310;40810;60493;...
"08.07.1951 Öffentliche Unternehmungen und Kosten der Armee";"Stimmberechtigte";1409091;240719;247350;66229;8259;20555;6220;5619;11112;12007;46229;51629;62384;32698;17213;14229;3698;85456;36871;89104;43283;48509;113443;46223;40386;59666;...
"15.04.1951 Gegenentwurf zur Freigeldinitiative";"Stimmberechtigte";1408275;240188;247154;66186;8263;20532;6210;5599;11083;11958;46789;51538;61898;32649;17220;14204;3694;85348;37227;89108;43272;48185;113730;46253;40313;59674;...
"15.04.1951 Freigeldinitiative";"Stimmberechtigte";1408275;240188;247154;66186;8263;20532;6210;5599;11083;11958;46789;51538;61898;32649;17220;14204;3694;85348;37227;89108;43272;48185;113730;46253;40313;59674;...
"25.02.1951 Autotransportordnung";"Stimmberechtigte";1408346;239976;247324;65927;8255;20603;6226;5591;11095;11866;46626;51537;61819;32588;17202;14241;3675;85294;37354;89098;43383;48190;114028;46235;40340;59873;...
"03.12.1950 Finanzordnung 1951 bis 1954";"Stimmberechtigte";1403731;239158;246992;65430;8253;20502;6203;5561;11069;11868;46349;51359;61513;32536;17232;14186;3676;85214;37221;88789;43448;48257;112748;46161;40254;59752;...
"03.12.1950 Wahl des Nationalrates";"Stimmberechtigte";1403731;239158;246992;65430;8253;20502;6203;5561;11069;11868;46349;51359;61513;32536;17232;14186;3676;85214;37221;88789;43448;48257;112748;46161;40254;59752;...
"01.10.1950 Verhinderung der Spekulation";"Stimmberechtigte";1400891;237926;247143;65293;8245;20312;6219;5596;11065;11823;46302;51271;61451;32403;17181;14238;3683;85148;37239;88435;43397;47911;112845;46019;40106;59640;...
"04.06.1950 Neuordnung Finanzhaushalt";"Stimmberechtigte";1393317;237415;246692;65170;8240;20559;6237;5553;11110;11786;46238;51322;61097;32294;17172;14204;3682;84630;37014;88053;43333;44532;112803;45531;40168;58482;...
"29.01.1950 Förderung Wohnbautätigkeit";"Stimmberechtigte";1394970;236882;245829;64866;8263;20383;6235;5510;11082;11714;46125;51194;61332;32228;17136;14233;3663;84371;37511;87537;43295;48067;113030;46066;40102;58316;...
